Review,Length,Negative,Positive,Date,Stars
review143,1406,-4,3,2018-08-03,4
review144,1098,-2,2,2018-08-03,4
review145,254,-2,2,2018-08-03,5
review146,157,-2,3,2018-08-02,5
review147,316,-1,3,2018-08-02,5
review148,150,-3,3,2018-08-02,5
review149,362,-3,2,2018-08-02,5
review150,469,-3,3,2018-08-02,3
review151,437,-2,4,2018-08-02,5
review152,1221,-2,3,2018-08-02,2
review153,257,-2,3,2018-08-02,5
review154,442,-2,3,2018-08-01,5
review155,265,-4,3,2018-08-01,5
review156,516,-2,2,2018-08-01,5
review157,195,-1,4,2018-08-01,5
review158,57,-1,2,2018-08-01,5
review159,248,-1,3,2018-08-01,5
review160,39,-1,3,2018-07-31,5
review161,134,-1,1,2018-07-31,5
review162,286,-2,3,2018-07-31,1
review163,153,-1,2,2018-07-31,5
review164,726,-2,3,2018-07-31,5
review165,77,-1,3,2018-07-31,4
review166,337,-2,3,2018-07-31,5
review167,144,-3,1,2018-07-30,5
review168,203,-1,3,2018-07-30,5
review169,238,-1,2,2018-07-30,1
review170,85,-1,2,2018-07-29,5
review171,325,-3,1,2018-07-29,5
review172,119,-1,2,2018-07-28,5
review173,509,-2,3,2018-07-28,4
review174,2537,-3,3,2018-07-28,5
review175,151,-1,3,2018-07-28,5
review176,191,-2,4,2018-07-28,5
review177,146,-1,2,2018-07-27,5
review178,279,-2,3,2018-07-27,5
review179,173,-1,3,2018-07-27,5
review180,834,-2,4,2018-07-27,5
review181,87,-1,3,2018-07-26,5
review182,138,-1,3,2018-07-26,5
review183,464,-2,3,2018-07-26,2
review184,283,-1,3,2018-07-26,5
review185,1811,-4,3,2018-07-26,5
review186,144,-1,3,2018-07-25,5
review187,35,-1,1,2018-07-24,5
review188,96,-1,2,2018-07-24,5
review189,749,-4,4,2018-07-24,5
review190,418,-1,3,2018-07-24,5
review191,108,-2,2,2018-07-24,5
review192,533,-2,3,2018-07-24,5
review193,290,-1,2,2018-07-24,5
review194,427,-1,3,2018-07-24,5
review195,548,-2,3,2018-07-24,4
review196,567,-3,3,2018-07-23,3
review197,69,-1,2,2018-07-23,5
review198,37,-1,1,2018-07-23,1
review199,315,-1,1,2018-07-23,2
review200,498,-1,2,2018-07-22,1
review201,55,-1,3,2018-07-22,5
review202,389,-1,2,2018-07-22,1
review203,633,-3,3,2018-07-21,5
review204,406,-2,3,2018-07-21,5
review205,600,-3,3,2018-07-21,5
review206,77,-2,2,2018-07-21,5
review207,480,-3,3,2018-07-21,1
review208,137,-3,1,2018-07-20,5
review209,323,-3,4,2018-07-20,5
review210,66,-1,3,2018-07-20,5
review211,85,-1,1,2018-07-20,5
review212,1098,-3,4,2018-07-20,5
review213,810,-3,2,2018-07-20,5
review214,467,-2,3,2018-07-20,5
review215,234,-1,3,2018-07-20,5
review216,216,-1,2,2018-07-19,5
review217,166,-1,3,2018-07-19,5
review218,121,-2,3,2018-07-19,5
review219,849,-4,2,2018-07-19,1
review220,635,-3,2,2018-07-19,5
review221,626,-2,3,2018-07-19,5
review222,423,-1,3,2018-07-18,5
review223,653,-1,3,2018-07-18,5
review224,80,-1,3,2018-07-18,5
review225,75,-1,3,2018-07-17,5
review226,180,-3,3,2018-07-17,5
review227,107,-1,4,2018-07-17,5
review228,856,-3,2,2018-07-17,2
review229,355,-2,3,2018-07-17,5
review230,181,-1,4,2018-07-17,5
review231,406,-3,3,2018-07-16,5
review232,355,-2,3,2018-07-16,5
review233,330,-2,3,2018-07-16,5
review234,22,-1,1,2018-07-16,5
review235,23,-1,2,2018-07-16,5
review236,163,-1,1,2018-07-14,5
review237,141,-2,3,2018-07-14,5
review238,1162,-4,3,2018-07-14,2
review239,262,-2,3,2018-07-14,4
review240,301,-2,3,2018-07-14,4
review241,320,-1,3,2018-07-14,4
review242,437,-2,3,2018-07-14,5
review243,56,-1,2,2018-07-13,5
review244,56,-1,1,2018-07-13,1
review245,888,-3,3,2018-07-13,5
review246,245,-1,3,2018-07-12,5
review247,3027,-3,3,2018-07-12,4
review248,95,-3,1,2018-07-12,4
review249,498,-2,3,2018-07-12,5
review250,750,-2,2,2018-07-12,5
review251,803,-2,3,2018-07-11,5
review252,63,-1,1,2018-07-10,5
review253,59,-1,3,2018-07-10,5
review254,177,-2,3,2018-07-10,5
review255,149,-2,3,2018-07-09,5
review256,406,-2,3,2018-07-09,1
review257,567,-2,3,2018-07-09,5
review258,208,-1,2,2018-07-09,5
review259,227,-1,4,2018-07-08,5
review260,349,-2,3,2018-07-08,5
review261,944,-2,3,2018-07-08,5
review262,1227,-2,3,2018-07-08,1
review263,402,-4,3,2018-07-08,2
review264,219,-1,3,2018-07-07,5
review265,380,-1,3,2018-07-06,5
review266,306,-1,3,2018-07-06,5
review267,281,-4,3,2018-07-06,5
review268,121,-1,3,2018-07-06,5
review269,1312,-3,3,2018-07-06,5
review270,154,-3,1,2018-07-06,1
review271,242,-2,5,2018-07-06,5
review272,483,-3,3,2018-07-06,2
review273,250,-4,3,2018-07-05,5
review274,323,-2,3,2018-07-05,5
review275,1982,-2,3,2018-07-05,5
review276,322,-3,1,2018-07-05,5
review277,34,-1,3,2018-07-04,5
review278,446,-3,2,2018-07-04,5
review279,945,-2,2,2018-07-04,1
review280,326,-2,3,2018-07-04,4
review281,286,-2,3,2018-07-03,3
review282,259,-1,3,2018-07-03,5
review283,33,-1,1,2018-07-03,5
review284,34,-2,1,2018-07-03,5
review285,36,-2,1,2018-07-03,1
review286,525,-1,4,2018-07-02,5
review287,827,-4,3,2018-07-02,5
review288,212,-3,4,2018-07-01,5
review289,80,-1,2,2018-06-30,3
review290,182,-3,1,2018-06-30,2
review291,44,-1,2,2018-06-30,5
review292,194,-3,3,2018-06-29,5
review293,211,-2,1,2018-06-29,2
review294,201,-1,3,2018-06-29,5
review295,485,-2,3,2018-06-29,5
review296,1730,-4,3,2018-06-28,1
review297,566,-1,3,2018-06-28,5
review298,30,-1,3,2018-06-28,5
review299,854,-3,1,2018-06-28,5
review300,78,-1,3,2018-06-28,5
review301,117,-2,1,2018-06-28,2
review302,511,-2,3,2018-06-27,3
review303,87,-1,1,2018-06-26,2
review304,93,-2,2,2018-06-26,5
review305,301,-2,2,2018-06-26,5
review306,35,-1,1,2018-06-26,5
review307,254,-2,1,2018-06-26,3
review308,1425,-4,3,2018-06-25,5
review309,1716,-2,3,2018-06-25,5
review310,4992,-3,3,2018-06-25,3
review311,450,-1,2,2018-06-24,4
review312,162,-2,3,2018-06-24,5
review313,197,-2,2,2018-06-23,5
review314,862,-4,3,2018-06-23,5
review315,376,-1,3,2018-06-23,5
review316,1003,-3,2,2018-06-23,2
review317,83,-1,4,2018-06-22,5
review318,163,-3,2,2018-06-22,2
review319,125,-1,2,2018-06-21,5
review320,134,-1,3,2018-06-21,5
review321,105,-1,4,2018-06-21,5
review322,291,-2,3,2018-06-21,5
review323,55,-1,3,2018-06-21,5
review324,470,-1,3,2018-06-20,5
review325,266,-1,1,2018-06-20,4
review326,283,-1,3,2018-06-20,5
review327,165,-1,3,2018-06-20,1
review328,156,-3,2,2018-06-20,5
review329,435,-1,3,2018-06-20,5
review330,2315,-4,3,2018-06-19,5
review331,94,-1,3,2018-06-19,5
review332,269,-1,1,2018-06-19,2
review333,48,-1,1,2018-06-19,5
review334,37,-1,1,2018-06-19,5
review335,374,-4,1,2018-06-18,5
review336,18,-1,2,2018-06-18,5
review337,58,-1,3,2018-06-18,5
review338,762,-2,4,2018-06-18,4
review339,267,-2,4,2018-06-18,5
review340,533,-2,3,2018-06-17,5
review341,178,-1,3,2018-06-17,5
review342,259,-1,3,2018-06-17,5
review343,91,-1,3,2018-06-16,5
review344,1837,-3,3,2018-06-16,5
review345,1341,-2,2,2018-06-15,2
review346,145,-1,3,2018-06-15,5
review347,444,-3,3,2018-06-15,2
review348,57,-1,2,2018-06-15,3
review349,30,-1,2,2018-06-15,5
review350,405,-1,2,2018-06-14,4
review351,32,-1,1,2018-06-14,5
review352,1973,-4,3,2018-06-14,5
review353,122,-1,1,2018-06-13,4
review354,236,-2,3,2018-06-13,4
review355,146,-3,3,2018-06-13,5
review356,31,-1,2,2018-06-13,4
review357,698,-1,3,2018-06-13,5
review358,77,-1,3,2018-06-13,5
review359,91,-1,3,2018-06-13,5
review360,201,-1,3,2018-06-12,5
review361,32,-1,1,2018-06-12,5
review362,67,-1,3,2018-06-12,5
review363,140,-1,2,2018-06-12,4
review364,424,-1,3,2018-06-12,5
review365,45,-1,2,2018-06-11,5
review366,75,-1,1,2018-06-11,5
review367,141,-3,3,2018-06-11,5
review368,1701,-3,3,2018-06-11,2
review369,143,-1,3,2018-06-10,5
review370,81,-1,3,2018-06-09,5
review371,509,-2,2,2018-06-08,1
review372,43,-1,1,2018-06-08,5
review373,622,-3,4,2018-06-08,5
review374,298,-1,3,2018-06-08,5
review375,131,-2,3,2018-06-08,5
review376,569,-3,3,2018-06-08,3
review377,317,-2,3,2018-06-07,5
review378,186,-1,3,2018-06-07,5
review379,49,-1,3,2018-06-07,5
review380,538,-3,3,2018-06-07,5
review381,31,-1,4,2018-06-07,5
review382,15,-1,2,2018-06-07,5
review383,468,-2,4,2018-06-06,5
review384,983,-2,3,2018-06-06,2
review385,290,-3,2,2018-06-06,5
review386,424,-3,3,2018-06-06,5
review387,51,-1,1,2018-06-06,5
review388,320,-1,2,2018-06-05,5
review389,365,-1,1,2018-06-05,5
review390,489,-2,3,2018-06-05,5
review391,887,-3,3,2018-06-05,5
review392,360,-1,3,2018-06-05,5
review393,183,-2,3,2018-06-04,5
review394,178,-2,1,2018-06-03,5
review395,337,-1,3,2018-06-03,5
review396,257,-2,3,2018-06-03,5
review397,213,-1,3,2018-06-02,5
review398,371,-1,3,2018-06-01,5
review399,251,-1,3,2018-06-01,5
review400,2293,-3,3,2018-06-01,4
review401,2198,-4,3,2018-06-01,3
review402,368,-2,3,2018-06-01,5
review403,23,-1,3,2018-05-31,5
review404,70,-1,1,2018-05-31,4
review405,43,-1,3,2018-05-31,4
review406,285,-1,3,2018-05-30,5
review407,559,-1,2,2018-05-30,5
review408,227,-1,4,2018-05-30,5
review409,351,-1,3,2018-05-30,5
review410,475,-2,2,2018-05-30,5
review411,332,-1,3,2018-05-29,5
review412,128,-2,3,2018-05-29,4
review413,5368,-4,3,2018-05-29,5
review414,322,-3,2,2018-05-29,5
review415,402,-3,2,2018-05-29,3
review416,140,-2,2,2018-05-29,5
review417,411,-2,4,2018-05-28,5
review418,466,-2,3,2018-05-28,5
review419,220,-1,3,2018-05-28,5
review420,187,-1,3,2018-05-27,5
review421,135,-1,3,2018-05-26,5
review422,57,-1,3,2018-05-26,4
review423,378,-4,3,2018-05-25,3
review424,79,-1,2,2018-05-25,5
review425,171,-1,1,2018-05-24,4
review426,2026,-3,3,2018-05-24,4
review427,198,-1,3,2018-05-24,5
review428,479,-3,2,2018-05-24,5
review429,173,-1,1,2018-05-24,1
review430,513,-3,3,2018-05-24,5
review431,240,-2,2,2018-05-24,5
review432,80,-1,1,2018-05-23,5
review433,1464,-3,3,2018-05-23,5
review434,224,-1,3,2018-05-23,5
review435,21,-1,4,2018-05-23,5
review436,265,-1,3,2018-05-23,5
review437,1881,-2,2,2018-05-23,5
review438,199,-3,1,2018-05-22,1
review439,600,-4,3,2018-05-22,5
review440,693,-4,3,2018-05-22,5
review441,358,-4,2,2018-05-22,5
review442,45,-1,1,2018-05-22,5
review443,92,-1,3,2018-05-22,5
review444,45,-3,1,2018-05-21,1
review445,29,-1,3,2018-05-21,5
review446,13,-1,1,2018-05-21,5
review447,63,-1,3,2018-05-20,5
review448,501,-2,3,2018-05-20,5
review449,276,-1,3,2018-05-20,5
review450,27,-1,3,2018-05-18,5
review451,53,-1,1,2018-05-18,5
review452,177,-1,3,2018-05-18,5
review453,540,-4,3,2018-05-17,5
review454,162,-2,2,2018-05-17,5
review455,268,-1,3,2018-05-17,5
review456,81,-1,4,2018-05-17,5
review457,26,-3,1,2018-05-17,1
review458,17,-1,1,2018-05-17,2
review459,386,-2,2,2018-05-17,5
review460,380,-2,5,2018-05-16,5
review461,96,-1,2,2018-05-16,5
review462,46,-1,3,2018-05-16,5
review463,617,-1,3,2018-05-16,5
review464,773,-2,4,2018-05-15,5
review465,1359,-3,3,2018-05-15,3
review466,1643,-3,4,2018-05-15,5
review467,4533,-3,3,2018-05-15,4
review468,112,-1,1,2018-05-15,2
review469,41,-1,4,2018-05-14,5
review470,367,-2,2,2018-05-14,5
review471,59,-2,3,2018-05-14,5
review472,77,-1,1,2018-05-13,5
review473,1357,-1,3,2018-05-13,5
review474,132,-1,1,2018-05-12,4
review475,82,-2,2,2018-05-10,5
review476,945,-3,4,2018-05-10,5
review477,85,-2,3,2018-05-10,5
review478,99,-1,3,2018-05-10,5
review479,421,-1,2,2018-05-10,5
review480,184,-1,3,2018-05-10,5
review481,25,-1,3,2018-05-09,5
review482,207,-2,2,2018-05-09,3
review483,43,-1,1,2018-05-09,5
review484,175,-1,3,2018-05-09,4
review485,603,-3,3,2018-05-09,5
review486,262,-1,4,2018-05-09,5
review487,331,-2,2,2018-05-09,4
review488,89,-1,3,2018-05-09,5
review489,201,-1,3,2018-05-08,5
review490,85,-1,3,2018-05-08,5
review491,467,-4,3,2018-05-08,3
review492,89,-1,3,2018-05-08,5
review493,1114,-4,3,2018-05-07,5
review494,215,-3,4,2018-05-07,5
review495,1030,-3,2,2018-05-07,2
review496,839,-2,3,2018-05-07,5
review497,318,-2,3,2018-05-07,5
review498,389,-1,1,2018-05-06,5
review499,19,-1,5,2018-05-06,5
review500,162,-3,1,2018-05-05,3
review501,27,-1,3,2018-05-05,5
review502,186,-1,2,2018-05-05,5
review503,1140,-1,3,2018-05-05,4
review504,651,-3,3,2018-05-05,5
review505,198,-2,3,2018-05-05,5
review506,199,-1,2,2018-05-05,4
review507,117,-1,5,2018-05-05,5
review508,202,-2,3,2018-05-04,5
review509,192,-1,1,2018-05-04,5
review510,1562,-4,3,2018-05-04,5
review511,324,-1,3,2018-05-04,5
review512,855,-1,2,2018-05-04,5
review513,201,-2,3,2018-05-04,5
review514,2136,-3,3,2018-05-04,1
review515,62,-1,3,2018-05-03,5
review516,345,-1,3,2018-05-03,5
review517,264,-1,2,2018-05-03,1
review518,343,-1,3,2018-05-03,5
review519,295,-1,3,2018-05-03,5
review520,581,-1,3,2018-05-03,5
review521,293,-2,3,2018-05-03,5
review522,227,-1,2,2018-05-03,4
review523,1456,-3,3,2018-05-03,5
review524,363,-2,3,2018-05-03,5
review525,52,-1,3,2018-05-02,5
review526,42,-1,3,2018-05-02,5
review527,96,-2,1,2018-05-02,5
review528,81,-1,4,2018-05-02,5
review529,101,-1,3,2018-05-02,5
review530,30,-1,3,2018-05-02,5
review531,694,-3,4,2018-05-02,5
review532,490,-3,2,2018-05-02,1
review533,268,-1,3,2018-05-02,5
review534,372,-1,3,2018-05-02,5
review535,73,-1,1,2018-05-02,5
review536,115,-1,3,2018-05-02,5
review537,438,-1,3,2018-05-01,3
review538,302,-2,3,2018-05-01,5
review539,186,-1,3,2018-05-01,5
review540,52,-1,3,2018-05-01,5
review541,245,-1,3,2018-05-01,5
review542,88,-2,1,2018-05-01,5
review543,25,-1,3,2018-05-01,4
review544,236,-1,3,2018-05-01,5
review545,72,-1,3,2018-05-01,5
review546,1058,-2,4,2018-05-01,5
review547,241,-1,2,2018-04-30,2
review548,187,-3,3,2018-04-30,5
review549,71,-1,3,2018-04-30,5
review550,231,-1,1,2018-04-30,1
review551,356,-2,4,2018-04-30,5
review552,149,-1,2,2018-04-30,5
review553,98,-1,1,2018-04-30,5
review554,36,-1,2,2018-04-30,5
review555,757,-4,2,2018-04-30,5
review556,151,-1,3,2018-04-30,5
review557,1762,-3,2,2018-04-30,2
review558,991,-2,4,2018-04-30,5
review559,222,-2,3,2018-04-30,5
review560,319,-3,3,2018-04-30,5
review561,632,-2,3,2018-04-29,1
review562,150,-2,3,2018-04-29,5
review563,21,-1,1,2018-04-29,5
review564,514,-1,3,2018-04-29,5
review565,445,-4,3,2018-04-29,3
review566,212,-3,3,2018-04-28,5
review567,73,-1,1,2018-04-28,5
review568,223,-1,2,2018-04-28,5
review569,76,-1,3,2018-04-27,5
review570,776,-4,2,2018-04-27,4
review571,181,-1,3,2018-04-27,5
review572,286,-2,4,2018-04-27,5
review573,539,-2,3,2018-04-27,5
review574,152,-2,3,2018-04-27,5
review575,195,-1,1,2018-04-27,5
review576,154,-1,2,2018-04-27,3
review577,306,-3,2,2018-04-26,5
review578,300,-1,4,2018-04-26,5
review579,146,-3,1,2018-04-26,1
review580,224,-2,3,2018-04-26,5
review581,303,-3,3,2018-04-26,3
review582,192,-3,3,2018-04-26,5
review583,211,-1,3,2018-04-25,5
review584,244,-1,4,2018-04-25,5
review585,55,-1,1,2018-04-25,5
review586,336,-2,3,2018-04-25,5
review587,252,-3,3,2018-04-25,5
review588,69,-1,2,2018-04-25,5
review589,27,-3,1,2018-04-25,2
review590,388,-1,2,2018-04-24,1
review591,80,-1,3,2018-04-24,5
review592,15,-1,2,2018-04-24,5
review593,24,-1,3,2018-04-23,5
review594,396,-1,3,2018-04-23,5
review595,95,-1,3,2018-04-23,5
review596,255,-1,4,2018-04-23,5
review597,267,-1,3,2018-04-23,5
review598,85,-1,3,2018-04-23,5
review599,199,-2,3,2018-04-23,5
review600,64,-1,2,2018-04-23,5
review601,72,-3,3,2018-04-23,5
review602,310,-1,2,2018-04-22,5
review603,170,-3,3,2018-04-22,5
review604,98,-1,3,2018-04-22,5
review605,37,-2,3,2018-04-22,5
review606,170,-1,3,2018-04-22,5
review607,253,-2,2,2018-04-22,5
review608,1778,-4,4,2018-04-22,5
review609,217,-1,2,2018-04-21,5
review610,226,-3,1,2018-04-21,5
review611,467,-2,4,2018-04-21,5
review612,114,-1,3,2018-04-21,5
review613,164,-2,2,2018-04-21,1
review614,401,-2,3,2018-04-21,5
review615,43,-1,1,2018-04-20,5
review616,935,-3,2,2018-04-20,1
review617,233,-1,2,2018-04-20,1
review618,43,-1,3,2018-04-20,5
review619,130,-1,3,2018-04-20,5
review620,27,-1,3,2018-04-19,4
review621,323,-1,3,2018-04-19,5
review622,284,-2,1,2018-04-19,1
review623,92,-3,2,2018-04-19,5
review624,438,-1,3,2018-04-19,5
review625,510,-3,3,2018-04-19,5
review626,258,-3,2,2018-04-19,5
review627,441,-3,3,2018-04-19,5
review628,99,-1,2,2018-04-19,5
review629,1310,-2,2,2018-04-18,5
review630,211,-1,1,2018-04-18,1
review631,52,-1,4,2018-04-18,5
review632,1034,-4,4,2018-04-17,5
review633,632,-2,3,2018-04-17,5
review634,495,-2,3,2018-04-17,5
review635,284,-1,1,2018-04-17,5
review636,573,-2,2,2018-04-17,5
review637,526,-3,3,2018-04-17,5
review638,4052,-2,3,2018-04-17,5
review639,101,-1,3,2018-04-17,5
review640,39,-1,4,2018-04-17,5
review641,84,-1,3,2018-04-17,5
review642,28,-1,1,2018-04-16,4
review643,222,-1,3,2018-04-16,5
review644,251,-1,1,2018-04-16,5
review645,1437,-3,3,2018-04-16,5
review646,77,-1,3,2018-04-16,4
review647,374,-3,3,2018-04-16,5
review648,901,-4,3,2018-04-16,1
review649,111,-2,1,2018-04-16,5
review650,97,-1,2,2018-04-16,4
review651,254,-1,3,2018-04-15,5
review652,141,-2,4,2018-04-15,2
review653,348,-2,3,2018-04-15,5
review654,238,-2,2,2018-04-15,5
review655,1420,-3,3,2018-04-15,4
review656,720,-4,3,2018-04-15,5
review657,16,-1,2,2018-04-15,5
review658,54,-1,3,2018-04-15,5
review659,30,-1,4,2018-04-15,5
review660,51,-1,2,2018-04-15,5
review661,58,-1,1,2018-04-15,5
review662,72,-1,3,2018-04-15,5
review663,263,-2,1,2018-04-15,5
review664,244,-3,3,2018-04-14,5
review665,22,-1,3,2018-04-14,5
review666,121,-3,3,2018-04-14,5
review667,46,-1,3,2018-04-14,5
review668,576,-2,3,2018-04-14,3
review669,288,-2,4,2018-04-13,5
review670,151,-2,1,2018-04-13,1
review671,36,-1,3,2018-04-13,5
review672,219,-2,1,2018-04-13,1
review673,49,-1,1,2018-04-13,5
review674,354,-2,3,2018-04-13,5
review675,13,-1,2,2018-04-13,5
review676,205,-2,1,2018-04-13,5
review677,69,-1,3,2018-04-13,5
review678,158,-1,2,2018-04-13,3
review679,990,-2,2,2018-04-13,5
review680,52,-1,4,2018-04-13,5
review681,289,-1,1,2018-04-12,5
review682,78,-2,3,2018-04-12,5
review683,195,-3,2,2018-04-12,5
review684,186,-1,3,2018-04-12,5
review685,255,-1,3,2018-04-12,2
review686,230,-1,3,2018-04-11,5
review687,78,-1,4,2018-04-11,5
review688,270,-2,2,2018-04-11,3
review689,1072,-4,2,2018-04-11,1
review690,93,-1,3,2018-04-11,5
review691,156,-1,2,2018-04-11,5
review692,409,-3,3,2018-04-11,5
review693,176,-1,1,2018-04-11,5
review694,395,-1,3,2018-04-11,5
review695,91,-1,1,2018-04-11,5
review696,527,-2,3,2018-04-11,5
review697,149,-1,3,2018-04-10,5
review698,358,-1,1,2018-04-10,5
review699,148,-1,4,2018-04-10,5
review700,324,-2,3,2018-04-10,4
review701,211,-2,3,2018-04-10,5
review702,180,-1,3,2018-04-10,5
review703,603,-3,3,2018-04-09,5
review704,395,-3,1,2018-04-09,5
review705,102,-2,1,2018-04-09,4
review706,32,-1,2,2018-04-09,5
review707,127,-2,4,2018-04-09,5
review708,611,-3,3,2018-04-09,5
review709,282,-2,4,2018-04-09,5
review710,79,-1,3,2018-04-09,5
review711,733,-2,3,2018-04-08,5
review712,267,-1,1,2018-04-08,5
review713,122,-1,3,2018-04-08,5
review714,91,-1,4,2018-04-08,5
review715,94,-2,1,2018-04-08,5
review716,189,-3,3,2018-04-07,5
review717,333,-4,3,2018-04-07,5
review718,522,-2,2,2018-04-07,5
review719,303,-1,2,2018-04-07,1
review720,19,-1,4,2018-04-07,5
review721,78,-3,1,2018-04-07,5
review722,311,-1,3,2018-04-06,5
review723,306,-1,2,2018-04-06,5
review724,311,-3,3,2018-04-06,5
review725,19,-1,3,2018-04-06,5
review726,1640,-4,3,2018-04-06,5
review727,219,-1,2,2018-04-06,5
review728,259,-3,3,2018-04-06,5
review729,115,-1,3,2018-04-06,5
review730,226,-2,2,2018-04-06,5
