Review,Length,Negative,Positive,Date,Stars
review74,180,-4,4,2018-08-29,5
review75,96,-1,3,2018-08-29,5
review76,168,-3,1,2018-08-29,3
review77,64,-1,1,2018-08-29,4
review78,465,-3,1,2018-08-29,2
review79,92,-1,1,2018-08-29,4
review80,123,-1,1,2018-08-29,1
review81,19,-1,2,2018-08-29,5
review82,299,-3,2,2018-08-29,5
review83,105,-1,3,2018-08-29,5
review84,41,-1,2,2018-08-29,5
review85,200,-2,2,2018-08-29,4
review86,90,-1,3,2018-08-29,5
review87,58,-1,3,2018-08-29,5
review88,245,-1,3,2018-08-29,5
review89,97,-2,3,2018-08-29,3
review90,134,-2,2,2018-08-29,2
review91,92,-1,3,2018-08-29,5
review92,162,-1,2,2018-08-29,5
review93,59,-1,4,2018-08-29,5
review94,14,-1,1,2018-08-29,5
review95,17,-1,1,2018-08-29,5
review96,76,-1,2,2018-08-29,4
review97,200,-1,3,2018-08-29,5
review98,58,-1,1,2018-08-29,5
review99,171,-1,3,2018-08-29,5
review100,50,-2,1,2018-08-29,5
review101,49,-3,1,2018-08-29,3
review102,204,-1,2,2018-08-29,4
review103,15,-1,3,2018-08-29,5
review104,95,-1,1,2018-08-29,5
review105,60,-3,3,2018-08-29,5
review106,66,-1,3,2018-08-29,5
review107,53,-1,3,2018-08-29,5
review108,100,-1,1,2018-08-29,5
review109,27,-1,1,2018-08-29,5
review110,64,-1,3,2018-08-29,5
review111,49,-1,3,2018-08-29,5
review112,87,-1,2,2018-08-29,5
review113,31,-1,3,2018-08-29,5
review114,55,-1,3,2018-08-29,5
review115,27,-2,2,2018-08-29,5
review116,57,-1,3,2018-08-29,5
review117,82,-1,4,2018-08-29,5
review118,508,-3,2,2018-08-29,1
review119,189,-1,3,2018-08-29,5
review120,454,-1,3,2018-08-29,5
review121,15,-1,3,2018-08-29,5
review122,109,-1,4,2018-08-29,5
review123,65,-2,1,2018-08-29,1
review124,195,-3,1,2018-08-29,5
review125,240,-3,3,2018-08-29,5
review126,74,-1,1,2018-08-29,5
review127,57,-1,3,2018-08-29,5
review128,63,-1,1,2018-08-29,1
review129,94,-1,3,2018-08-29,5
review130,42,-1,2,2018-08-29,5
review131,42,-1,3,2018-08-29,5
review132,29,-1,3,2018-08-29,5
review133,532,-2,3,2018-08-29,3
review134,31,-1,1,2018-08-29,5
review135,453,-2,3,2018-08-29,4
review136,35,-1,3,2018-08-29,5
review137,23,-1,3,2018-08-29,5
review138,356,-1,1,2018-08-29,5
review139,95,-4,3,2018-08-29,5
review140,161,-1,3,2018-08-29,5
review141,172,-1,2,2018-08-29,5
review142,29,-1,2,2018-08-29,4
review143,144,-2,3,2018-08-29,5
review144,89,-1,3,2018-08-29,5
review145,458,-1,3,2018-08-29,4
review146,211,-1,1,2018-08-29,5
review147,209,-1,3,2018-08-29,5
review148,177,-1,3,2018-08-29,5
review149,132,-1,1,2018-08-29,5
review150,295,-2,3,2018-08-29,5
review151,27,-1,3,2018-08-29,5
review152,30,-1,3,2018-08-29,5
review153,104,-3,1,2018-08-29,4
review154,59,-3,3,2018-08-29,5
review155,132,-1,4,2018-08-29,5
review156,67,-1,3,2018-08-29,5
review157,56,-1,1,2018-08-29,5
review158,216,-2,3,2018-08-29,5
review159,189,-1,3,2018-08-29,5
review160,145,-1,3,2018-08-29,5
review161,34,-1,3,2018-08-29,5
review162,141,-1,3,2018-08-29,5
review163,77,-2,4,2018-08-29,5
review164,65,-2,3,2018-08-29,5
review165,116,-1,3,2018-08-29,5
review166,198,-1,3,2018-08-29,5
review167,122,-1,3,2018-08-29,5
review168,174,-3,3,2018-08-29,5
review169,216,-1,3,2018-08-29,5
review170,478,-1,3,2018-08-29,5
review171,23,-1,3,2018-08-29,5
review172,83,-1,3,2018-08-29,5
review173,154,-1,3,2018-08-28,5
review174,19,-1,3,2018-08-28,5
review175,41,-1,3,2018-08-28,5
review176,251,-1,4,2018-08-28,5
review177,67,-1,3,2018-08-28,5
review178,36,-2,2,2018-08-28,5
review179,63,-3,1,2018-08-28,5
review180,25,-1,1,2018-08-28,2
review181,64,-1,1,2018-08-28,4
review182,114,-1,3,2018-08-28,5
review183,59,-1,4,2018-08-28,5
review184,107,-1,3,2018-08-28,5
review185,17,-1,2,2018-08-28,5
review186,24,-1,3,2018-08-28,5
review187,13,-1,1,2018-08-28,4
review188,46,-1,3,2018-08-28,5
review189,105,-1,3,2018-08-28,5
review190,22,-1,2,2018-08-28,5
review191,125,-3,2,2018-08-28,3
review192,60,-1,3,2018-08-28,5
review193,83,-1,1,2018-08-28,5
review194,22,-1,3,2018-08-28,4
review195,59,-3,1,2018-08-28,1
review196,153,-1,3,2018-08-28,5
review197,97,-1,3,2018-08-28,5
review198,114,-1,1,2018-08-28,5
review199,129,-2,3,2018-08-28,5
review200,428,-3,3,2018-08-28,5
review201,159,-1,3,2018-08-28,5
review202,90,-1,3,2018-08-28,5
review203,23,-1,3,2018-08-28,4
review204,23,-1,3,2018-08-28,5
review205,211,-2,3,2018-08-28,5
review206,59,-1,3,2018-08-28,5
review207,165,-3,3,2018-08-28,5
review208,26,-1,3,2018-08-28,5
review209,215,-1,3,2018-08-28,5
review210,30,-1,3,2018-08-28,5
review211,55,-1,3,2018-08-28,5
review212,83,-1,3,2018-08-28,5
review213,83,-1,4,2018-08-28,4
review214,92,-1,3,2018-08-28,5
review215,83,-4,2,2018-08-28,5
review216,30,-1,2,2018-08-28,5
review217,24,-1,3,2018-08-28,5
review218,159,-1,3,2018-08-28,5
review219,43,-1,3,2018-08-28,5
review220,59,-1,3,2018-08-28,5
review221,27,-1,3,2018-08-28,5
review222,254,-1,3,2018-08-28,5
review223,52,-1,3,2018-08-28,5
review224,516,-1,3,2018-08-28,4
review225,185,-1,4,2018-08-28,5
review226,13,-1,2,2018-08-28,5
review227,50,-1,3,2018-08-28,5
review228,155,-1,2,2018-08-28,4
review229,118,-1,3,2018-08-28,5
review230,101,-1,1,2018-08-28,2
review231,13,-1,3,2018-08-28,5
review232,28,-1,2,2018-08-28,5
review233,96,-1,2,2018-08-28,3
review234,37,-1,3,2018-08-28,5
review235,113,-2,2,2018-08-28,4
review236,52,-1,2,2018-08-28,5
review237,30,-1,3,2018-08-28,5
review238,83,-1,2,2018-08-28,5
review239,326,-1,3,2018-08-28,5
review240,54,-1,1,2018-08-28,1
review241,300,-2,2,2018-08-28,4
review242,86,-1,3,2018-08-28,5
review243,123,-1,3,2018-08-28,5
review244,283,-1,3,2018-08-28,5
review245,117,-1,3,2018-08-28,5
review246,229,-2,3,2018-08-28,4
review247,43,-2,1,2018-08-28,3
review248,141,-1,2,2018-08-28,5
review249,76,-1,3,2018-08-28,5
review250,424,-4,3,2018-08-28,1
review251,60,-1,1,2018-08-28,5
review252,188,-1,3,2018-08-28,4
review253,48,-1,2,2018-08-28,5
review254,54,-2,1,2018-08-28,1
review255,83,-1,3,2018-08-28,5
review256,225,-2,1,2018-08-28,3
review257,77,-1,1,2018-08-28,3
review258,140,-1,3,2018-08-28,5
review259,240,-5,2,2018-08-28,1
review260,49,-1,3,2018-08-28,5
review261,70,-1,1,2018-08-28,4
review262,118,-1,2,2018-08-28,4
review263,38,-3,1,2018-08-28,1
review264,130,-1,2,2018-08-28,5
review265,36,-1,3,2018-08-28,5
review266,401,-4,3,2018-08-28,5
review267,62,-3,1,2018-08-28,1
review268,46,-1,3,2018-08-28,5
review269,427,-3,2,2018-08-28,1
review270,41,-1,2,2018-08-28,5
review271,45,-1,4,2018-08-28,5
review272,282,-1,3,2018-08-28,5
review273,175,-1,3,2018-08-28,5
review274,126,-1,3,2018-08-28,5
review275,282,-2,3,2018-08-28,5
review276,35,-1,3,2018-08-28,5
review277,53,-1,2,2018-08-28,5
review278,138,-1,3,2018-08-28,5
review279,157,-2,4,2018-08-28,4
review280,268,-1,2,2018-08-28,5
review281,28,-1,1,2018-08-28,5
review282,173,-2,1,2018-08-28,1
review283,182,-1,3,2018-08-28,5
review284,156,-2,3,2018-08-28,3
review285,40,-1,4,2018-08-28,5
review286,1437,-3,2,2018-08-28,1
review287,41,-1,2,2018-08-28,4
review288,38,-1,3,2018-08-28,5
review289,21,-1,3,2018-08-28,5
review290,38,-1,3,2018-08-28,5
review291,23,-1,2,2018-08-28,5
review292,95,-1,2,2018-08-28,2
review293,379,-1,3,2018-08-28,5
review294,31,-1,2,2018-08-28,5
review295,258,-3,4,2018-08-28,5
review296,143,-1,3,2018-08-28,5
review297,46,-1,2,2018-08-28,4
review298,19,-1,3,2018-08-28,5
review299,58,-2,1,2018-08-28,4
review300,262,-2,3,2018-08-28,2
review301,25,-1,3,2018-08-28,5
review302,26,-1,4,2018-08-28,5
review303,139,-1,2,2018-08-28,2
review304,30,-1,3,2018-08-28,5
review305,68,-1,3,2018-08-28,4
review306,164,-3,3,2018-08-28,3
review307,198,-2,4,2018-08-28,4
review308,1010,-3,3,2018-08-28,5
review309,102,-1,3,2018-08-28,5
review310,54,-1,1,2018-08-28,5
review311,251,-3,1,2018-08-28,4
review312,585,-1,2,2018-08-28,1
review313,123,-1,4,2018-08-28,5
review314,214,-4,2,2018-08-28,2
review315,34,-1,4,2018-08-28,5
review316,342,-1,3,2018-08-28,5
review317,376,-2,3,2018-08-28,4
review318,22,-1,3,2018-08-28,5
review319,49,-2,1,2018-08-28,3
review320,500,-2,4,2018-08-28,1
review321,130,-1,3,2018-08-28,5
review322,22,-1,1,2018-08-28,4
review323,51,-1,3,2018-08-28,5
review324,59,-1,3,2018-08-28,5
review325,84,-1,3,2018-08-28,5
review326,27,-1,3,2018-08-28,5
review327,77,-1,1,2018-08-28,4
review328,129,-1,3,2018-08-28,5
review329,84,-1,2,2018-08-28,5
review330,193,-4,2,2018-08-28,1
review331,432,-1,3,2018-08-28,5
review332,175,-1,3,2018-08-28,5
review333,67,-1,3,2018-08-28,5
review334,173,-2,3,2018-08-28,5
review335,179,-1,2,2018-08-28,3
review336,149,-1,3,2018-08-28,5
review337,214,-3,1,2018-08-28,2
review338,198,-2,1,2018-08-28,4
review339,81,-2,2,2018-08-28,4
review340,209,-2,1,2018-08-28,3
review341,469,-2,4,2018-08-28,5
review342,48,-1,4,2018-08-28,5
review343,127,-1,4,2018-08-28,5
review344,50,-1,3,2018-08-28,5
review345,28,-1,2,2018-08-28,5
review346,380,-1,2,2018-08-28,5
review347,26,-1,1,2018-08-28,4
review348,298,-2,1,2018-08-28,2
review349,50,-3,1,2018-08-28,5
review350,265,-1,3,2018-08-28,5
review351,40,-1,3,2018-08-28,5
review352,15,-1,2,2018-08-28,5
review353,147,-1,3,2018-08-28,5
review354,66,-1,1,2018-08-28,5
review355,43,-1,2,2018-08-28,5
review356,19,-1,3,2018-08-27,5
review357,37,-1,3,2018-08-27,5
review358,63,-1,3,2018-08-27,3
review359,22,-1,2,2018-08-27,5
review360,135,-1,1,2018-08-27,1
review361,335,-3,4,2018-08-27,5
review362,181,-1,3,2018-08-27,5
review363,257,-1,4,2018-08-27,5
review364,23,-1,2,2018-08-27,4
review365,34,-2,3,2018-08-27,5
review366,79,-1,4,2018-08-27,5
review367,32,-1,3,2018-08-27,5
review368,71,-1,1,2018-08-27,3
review369,53,-1,3,2018-08-27,5
review370,17,-1,1,2018-08-27,5
review371,146,-1,3,2018-08-27,5
review372,355,-4,3,2018-08-27,5
review373,17,-1,3,2018-08-27,4
review374,37,-1,1,2018-08-27,1
review375,126,-1,1,2018-08-27,3
review376,70,-1,3,2018-08-27,5
review377,94,-1,2,2018-08-27,2
review378,35,-1,3,2018-08-27,5
review379,143,-1,1,2018-08-27,5
review380,149,-2,2,2018-08-27,5
review381,82,-1,3,2018-08-27,4
review382,32,-1,3,2018-08-27,5
review383,90,-1,2,2018-08-27,5
review384,175,-1,3,2018-08-27,5
review385,39,-1,3,2018-08-27,5
review386,76,-3,1,2018-08-27,1
review387,131,-1,2,2018-08-27,3
review388,55,-1,1,2018-08-27,4
review389,146,-2,1,2018-08-27,2
review390,140,-1,3,2018-08-27,5
review391,136,-2,1,2018-08-27,2
review392,279,-2,3,2018-08-27,5
review393,64,-1,2,2018-08-27,5
review394,84,-1,3,2018-08-27,5
review395,52,-1,2,2018-08-27,5
review396,137,-3,3,2018-08-27,5
review397,12,-1,3,2018-08-27,5
review398,98,-1,3,2018-08-27,5
review399,284,-2,3,2018-08-27,4
review400,129,-3,3,2018-08-27,5
review401,203,-3,3,2018-08-27,5
review402,81,-1,3,2018-08-27,5
review403,112,-4,1,2018-08-27,1
review404,115,-1,4,2018-08-27,5
review405,35,-1,1,2018-08-27,5
review406,35,-1,3,2018-08-27,5
review407,43,-1,3,2018-08-27,5
review408,81,-1,3,2018-08-27,5
review409,377,-2,2,2018-08-27,1
review410,139,-3,2,2018-08-27,5
review411,60,-1,2,2018-08-27,1
review412,128,-3,3,2018-08-27,5
review413,154,-2,3,2018-08-27,5
review414,39,-1,4,2018-08-27,5
review415,23,-1,1,2018-08-27,5
review416,45,-1,1,2018-08-27,5
review417,168,-3,1,2018-08-27,1
review418,39,-1,3,2018-08-27,5
review419,66,-1,2,2018-08-27,4
review420,126,-3,1,2018-08-27,1
review421,111,-1,3,2018-08-27,5
review422,136,-1,3,2018-08-27,5
review423,18,-1,3,2018-08-27,5
review424,443,-3,3,2018-08-27,5
review425,56,-1,3,2018-08-27,5
review426,190,-1,1,2018-08-27,3
review427,94,-1,2,2018-08-27,5
review428,1491,-3,2,2018-08-27,5
review429,206,-1,3,2018-08-27,5
review430,576,-2,1,2018-08-27,3
review431,355,-1,3,2018-08-27,4
review432,162,-2,3,2018-08-27,4
review433,92,-1,2,2018-08-27,5
review434,195,-3,3,2018-08-27,5
review435,37,-2,1,2018-08-27,4
review436,35,-1,1,2018-08-27,3
review437,258,-1,2,2018-08-27,5
review438,315,-2,3,2018-08-27,5
review439,782,-4,3,2018-08-27,5
review440,1110,-3,4,2018-08-27,2
review441,186,-1,3,2018-08-27,5
review442,157,-1,3,2018-08-27,5
review443,91,-1,3,2018-08-27,5
review444,57,-1,3,2018-08-27,5
review445,335,-3,3,2018-08-27,5
review446,91,-1,2,2018-08-27,5
review447,261,-4,3,2018-08-27,2
review448,118,-1,2,2018-08-27,5
review449,17,-1,3,2018-08-27,5
review450,35,-1,1,2018-08-27,1
review451,480,-3,2,2018-08-27,1
review452,47,-1,3,2018-08-27,5
review453,99,-1,3,2018-08-27,5
review454,59,-1,3,2018-08-27,5
review455,66,-1,3,2018-08-27,5
review456,130,-2,4,2018-08-27,5
review457,100,-3,1,2018-08-27,3
review458,573,-3,3,2018-08-27,2
review459,75,-1,3,2018-08-27,4
review460,161,-1,2,2018-08-27,4
review461,40,-1,2,2018-08-27,5
review462,188,-1,1,2018-08-27,5
review463,67,-1,3,2018-08-27,5
review464,196,-2,2,2018-08-27,3
review465,238,-1,3,2018-08-27,5
review466,20,-1,1,2018-08-27,5
review467,52,-1,2,2018-08-27,3
review468,214,-3,1,2018-08-27,1
review469,233,-1,3,2018-08-27,4
review470,226,-3,2,2018-08-27,4
review471,168,-3,3,2018-08-27,5
review472,13,-1,3,2018-08-27,5
review473,163,-1,3,2018-08-27,5
review474,51,-1,1,2018-08-27,5
review475,199,-2,3,2018-08-27,4
review476,406,-1,3,2018-08-27,5
review477,25,-1,3,2018-08-27,5
review478,127,-1,2,2018-08-27,3
review479,219,-2,3,2018-08-27,5
review480,177,-3,1,2018-08-27,3
review481,15,-1,3,2018-08-27,5
review482,65,-4,2,2018-08-27,5
review483,59,-1,2,2018-08-27,2
review484,60,-1,3,2018-08-27,5
review485,108,-1,3,2018-08-27,5
review486,49,-1,2,2018-08-27,5
review487,74,-1,1,2018-08-27,1
review488,25,-1,2,2018-08-27,5
review489,236,-1,3,2018-08-27,5
review490,220,-2,1,2018-08-27,1
review491,30,-1,4,2018-08-27,5
review492,29,-1,3,2018-08-27,5
review493,119,-1,4,2018-08-27,5
review494,268,-3,1,2018-08-27,1
review495,61,-1,2,2018-08-27,5
review496,158,-2,1,2018-08-27,1
review497,111,-2,2,2018-08-27,5
review498,85,-1,1,2018-08-27,5
review499,283,-3,3,2018-08-27,5
review500,188,-3,3,2018-08-27,5
review501,58,-2,2,2018-08-27,3
review502,68,-1,2,2018-08-27,5
review503,216,-2,3,2018-08-26,3
review504,193,-2,4,2018-08-26,1
review505,71,-1,3,2018-08-26,5
review506,173,-1,1,2018-08-26,4
review507,305,-2,1,2018-08-26,5
review508,17,-1,3,2018-08-26,5
review509,45,-1,2,2018-08-26,5
review510,194,-1,3,2018-08-26,5
review511,421,-1,4,2018-08-26,5
review512,27,-1,3,2018-08-26,5
review513,49,-1,3,2018-08-26,5
review514,27,-1,3,2018-08-26,5
review515,47,-1,1,2018-08-26,5
review516,49,-1,3,2018-08-26,5
review517,59,-2,3,2018-08-26,5
review518,64,-2,3,2018-08-26,5
review519,19,-1,2,2018-08-26,5
review520,81,-1,3,2018-08-26,5
review521,89,-1,2,2018-08-26,5
review522,60,-1,3,2018-08-26,5
review523,99,-1,3,2018-08-26,1
review524,83,-3,3,2018-08-26,5
review525,36,-1,3,2018-08-26,5
review526,130,-1,2,2018-08-26,5
review527,24,-1,1,2018-08-26,5
review528,14,-1,4,2018-08-26,5
review529,105,-1,3,2018-08-26,5
review530,357,-2,2,2018-08-26,4
review531,192,-1,2,2018-08-26,5
review532,19,-1,5,2018-08-26,5
review533,49,-1,4,2018-08-26,5
review534,60,-1,3,2018-08-26,5
review535,16,-1,3,2018-08-26,5
review536,94,-1,3,2018-08-26,5
review537,33,-1,3,2018-08-26,4
review538,41,-1,1,2018-08-26,5
review539,44,-1,3,2018-08-26,5
review540,98,-3,2,2018-08-26,4
review541,31,-1,3,2018-08-26,5
review542,150,-1,3,2018-08-26,5
review543,48,-1,3,2018-08-26,5
review544,136,-2,3,2018-08-26,5
review545,64,-1,1,2018-08-26,5
review546,50,-1,4,2018-08-26,5
review547,75,-1,3,2018-08-26,5
review548,51,-1,3,2018-08-26,5
review549,172,-3,4,2018-08-26,3
review550,43,-1,1,2018-08-26,3
review551,137,-1,2,2018-08-26,5
review552,154,-1,3,2018-08-26,5
review553,20,-1,4,2018-08-26,5
review554,16,-1,3,2018-08-26,5
review555,169,-3,2,2018-08-26,4
review556,59,-1,3,2018-08-26,5
review557,39,-1,1,2018-08-26,5
review558,43,-1,4,2018-08-26,5
review559,458,-2,1,2018-08-26,1
review560,26,-1,3,2018-08-26,5
review561,35,-1,3,2018-08-26,5
review562,64,-1,2,2018-08-26,5
review563,41,-1,3,2018-08-26,5
review564,218,-2,3,2018-08-26,4
review565,28,-1,3,2018-08-26,5
review566,15,-1,3,2018-08-26,5
review567,39,-1,3,2018-08-26,3
review568,193,-1,3,2018-08-26,4
review569,78,-2,1,2018-08-26,5
review570,22,-1,3,2018-08-26,5
review571,84,-2,1,2018-08-26,4
review572,5,-1,1,2018-08-26,1
review573,138,-1,1,2018-08-26,3
review574,17,-1,3,2018-08-26,5
review575,29,-1,4,2018-08-26,5
review576,87,-1,3,2018-08-26,5
review577,15,-1,3,2018-08-26,5
review578,107,-1,3,2018-08-26,5
review579,33,-1,2,2018-08-26,5
review580,13,-3,1,2018-08-26,1
review581,93,-1,3,2018-08-26,5
review582,91,-1,2,2018-08-26,5
review583,375,-2,3,2018-08-26,5
review584,71,-1,3,2018-08-26,5
review585,886,-3,3,2018-08-26,5
review586,64,-1,3,2018-08-26,5
review587,249,-1,3,2018-08-26,5
review588,33,-1,1,2018-08-26,5
review589,346,-2,1,2018-08-26,2
review590,125,-1,3,2018-08-26,5
review591,203,-2,2,2018-08-26,5
review592,153,-3,2,2018-08-26,2
review593,1063,-3,3,2018-08-26,2
review594,70,-1,2,2018-08-26,5
review595,144,-1,4,2018-08-26,5
review596,256,-3,1,2018-08-26,1
review597,193,-1,3,2018-08-26,4
review598,124,-2,1,2018-08-26,5
review599,29,-1,1,2018-08-26,4
review600,143,-1,3,2018-08-26,5
review601,237,-1,3,2018-08-26,5
review602,41,-1,3,2018-08-26,5
review603,133,-1,3,2018-08-26,4
review604,97,-1,3,2018-08-26,5
review605,42,-1,1,2018-08-26,4
review606,258,-1,3,2018-08-26,5
review607,142,-1,3,2018-08-26,5
review608,757,-2,2,2018-08-26,5
review609,123,-4,1,2018-08-26,1
review610,156,-1,3,2018-08-26,5
review611,15,-1,3,2018-08-26,5
review612,331,-2,3,2018-08-26,5
review613,10,-1,3,2018-08-26,5
review614,50,-1,3,2018-08-26,5
review615,127,-3,3,2018-08-26,5
review616,98,-2,3,2018-08-26,5
review617,410,-4,2,2018-08-26,1
review618,22,-1,3,2018-08-26,5
review619,89,-2,1,2018-08-26,3
review620,73,-1,3,2018-08-26,5
review621,182,-1,4,2018-08-26,5
review622,195,-2,1,2018-08-26,1
review623,125,-1,4,2018-08-26,5
review624,25,-1,3,2018-08-26,5
review625,40,-1,1,2018-08-26,4
review626,30,-1,3,2018-08-26,5
review627,110,-1,3,2018-08-26,5
review628,206,-2,3,2018-08-25,5
review629,73,-2,1,2018-08-25,2
review630,16,-1,1,2018-08-25,5
review631,91,-1,3,2018-08-25,5
review632,20,-1,2,2018-08-25,5
review633,15,-1,3,2018-08-25,5
review634,45,-2,1,2018-08-25,3
review635,210,-1,2,2018-08-25,5
review636,413,-1,4,2018-08-25,5
review637,95,-1,2,2018-08-25,5
review638,104,-1,1,2018-08-25,4
review639,116,-1,1,2018-08-25,3
review640,85,-1,2,2018-08-25,5
review641,54,-1,3,2018-08-25,5
review642,34,-1,1,2018-08-25,5
review643,1002,-4,1,2018-08-25,1
review644,155,-3,2,2018-08-25,4
review645,142,-1,3,2018-08-25,5
review646,19,-1,1,2018-08-25,3
review647,43,-1,1,2018-08-25,5
review648,436,-2,2,2018-08-25,1
review649,17,-1,3,2018-08-25,5
review650,250,-1,4,2018-08-25,5
review651,76,-1,3,2018-08-25,5
review652,120,-2,3,2018-08-25,5
review653,36,-2,1,2018-08-25,2
review654,899,-2,3,2018-08-25,1
review655,66,-1,2,2018-08-25,5
review656,239,-3,4,2018-08-25,5
review657,39,-1,1,2018-08-25,4
review658,108,-2,2,2018-08-25,3
review659,405,-2,2,2018-08-25,1
review660,540,-2,3,2018-08-25,3
review661,98,-1,3,2018-08-25,5
review662,81,-1,3,2018-08-25,5
review663,99,-1,3,2018-08-25,5
review664,86,-1,3,2018-08-25,5
review665,300,-3,3,2018-08-25,5
review666,25,-1,4,2018-08-25,5
review667,83,-1,3,2018-08-25,5
review668,97,-2,1,2018-08-25,1
review669,61,-2,4,2018-08-25,5
review670,29,-1,3,2018-08-25,5
review671,522,-1,3,2018-08-25,5
review672,201,-1,3,2018-08-25,5
review673,243,-4,2,2018-08-25,1
review674,247,-2,3,2018-08-25,5
review675,190,-1,3,2018-08-25,5
review676,134,-1,3,2018-08-25,5
review677,99,-1,3,2018-08-25,5
review678,77,-1,3,2018-08-25,4
review679,56,-1,1,2018-08-25,5
review680,65,-1,2,2018-08-25,4
review681,162,-1,4,2018-08-25,5
review682,63,-1,3,2018-08-25,5
review683,67,-1,1,2018-08-25,5
review684,18,-1,2,2018-08-25,5
review685,57,-1,2,2018-08-25,5
review686,63,-1,3,2018-08-25,5
review687,501,-2,4,2018-08-25,3
review688,19,-1,3,2018-08-25,5
review689,48,-1,1,2018-08-25,1
review690,163,-1,3,2018-08-25,4
review691,38,-1,3,2018-08-25,5
review692,62,-1,2,2018-08-25,4
review693,204,-1,2,2018-08-25,2
review694,317,-2,3,2018-08-25,5
review695,741,-3,3,2018-08-25,5
review696,102,-1,3,2018-08-25,5
review697,109,-2,3,2018-08-25,3
review698,57,-1,1,2018-08-25,1
review699,53,-1,3,2018-08-25,5
review700,115,-1,3,2018-08-25,5
review701,83,-1,3,2018-08-25,5
review702,185,-2,3,2018-08-25,5
review703,28,-1,3,2018-08-25,5
review704,127,-1,3,2018-08-25,3
review705,131,-1,2,2018-08-24,3
review706,154,-1,3,2018-08-24,5
review707,1608,-3,3,2018-08-24,3
review708,289,-3,1,2018-08-24,1
review709,183,-2,1,2018-08-24,5
review710,28,-1,3,2018-08-24,5
review711,16,-1,4,2018-08-24,5
review712,27,-1,2,2018-08-24,5
review713,65,-1,3,2018-08-24,5
review714,165,-2,2,2018-08-24,1
review715,171,-3,3,2018-08-24,3
review716,369,-3,3,2018-08-24,5
review717,303,-1,2,2018-08-24,4
review718,47,-1,3,2018-08-24,2
review719,41,-1,3,2018-08-24,5
review720,82,-1,3,2018-08-24,4
review721,53,-1,3,2018-08-24,5
review722,185,-2,3,2018-08-24,5
review723,96,-1,3,2018-08-24,5
review724,48,-1,3,2018-08-24,5
review725,82,-1,2,2018-08-24,4
review726,65,-1,3,2018-08-24,4
review727,16,-1,2,2018-08-24,5
review728,14,-1,3,2018-08-24,5
review729,161,-1,3,2018-08-24,5
review730,255,-1,3,2018-08-24,5
review731,91,-1,3,2018-08-24,4
review732,186,-1,3,2018-08-24,5
review733,168,-3,2,2018-08-24,2
