Review,Length,Negative,Positive,Date,Stars
review113,52,-1,4,2018-08-01,5
review114,297,-2,1,2018-08-01,5
review115,1469,-3,3,2018-08-01,2
review116,76,-1,3,2018-07-31,5
review117,79,-1,3,2018-07-31,5
review118,82,-1,3,2018-07-31,5
review119,68,-1,3,2018-07-31,5
review120,63,-1,1,2018-07-31,1
review121,46,-1,3,2018-07-31,5
review122,76,-1,3,2018-07-31,5
review123,352,-1,4,2018-07-29,5
review124,30,-1,3,2018-07-28,5
review125,17,-1,3,2018-07-28,5
review126,1673,-4,3,2018-07-28,2
review127,209,-1,3,2018-07-28,1
review128,320,-1,3,2018-07-28,5
review129,175,-1,2,2018-07-27,5
review130,132,-1,3,2018-07-27,5
review131,614,-3,2,2018-07-26,1
review132,1070,-2,3,2018-07-26,2
review133,355,-2,2,2018-07-26,5
review134,431,-2,4,2018-07-26,5
review135,43,-1,1,2018-07-26,4
review136,682,-2,3,2018-07-26,3
review137,31,-1,4,2018-07-25,5
review138,459,-2,1,2018-07-25,1
review139,80,-1,3,2018-07-25,5
review140,109,-1,3,2018-07-25,5
review141,590,-3,3,2018-07-24,3
review142,478,-3,2,2018-07-24,5
review143,486,-2,3,2018-07-24,5
review144,237,-1,3,2018-07-24,2
review145,310,-1,4,2018-07-23,5
review146,171,-1,3,2018-07-23,5
review147,521,-1,2,2018-07-22,5
review148,536,-4,3,2018-07-22,5
review149,17,-1,2,2018-07-21,5
review150,371,-2,2,2018-07-20,1
review151,72,-1,3,2018-07-20,5
review152,266,-1,2,2018-07-20,5
review153,293,-1,3,2018-07-19,5
review154,240,-2,4,2018-07-19,2
review155,243,-3,2,2018-07-19,1
review156,133,-1,3,2018-07-18,5
review157,550,-2,3,2018-07-18,5
review158,443,-3,3,2018-07-18,1
review159,146,-1,2,2018-07-18,4
review160,985,-3,3,2018-07-17,2
review161,151,-2,1,2018-07-17,1
review162,753,-3,1,2018-07-17,1
review163,55,-1,3,2018-07-17,5
review164,196,-1,3,2018-07-17,5
review165,101,-1,3,2018-07-17,5
review166,123,-1,3,2018-07-16,5
review167,456,-4,3,2018-07-16,5
review168,324,-1,2,2018-07-16,5
review169,481,-4,3,2018-07-16,5
review170,110,-2,3,2018-07-16,5
review171,1936,-2,3,2018-07-16,3
review172,155,-1,2,2018-07-16,5
review173,437,-1,2,2018-07-16,5
review174,25,-1,2,2018-07-16,4
review175,1074,-2,3,2018-07-15,4
review176,1116,-3,3,2018-07-14,3
review177,433,-2,2,2018-07-14,1
review178,118,-1,3,2018-07-14,5
review179,471,-4,2,2018-07-14,1
review180,57,-1,3,2018-07-14,5
review181,474,-1,4,2018-07-13,5
review182,332,-2,3,2018-07-12,4
review183,38,-1,3,2018-07-12,5
review184,52,-1,3,2018-07-11,5
review185,898,-4,2,2018-07-11,1
review186,22,-1,2,2018-07-11,5
review187,1023,-4,3,2018-07-11,2
review188,837,-2,3,2018-07-11,5
review189,70,-1,3,2018-07-10,4
review190,219,-2,3,2018-07-10,2
review191,158,-1,3,2018-07-10,5
review192,196,-2,3,2018-07-10,1
review193,40,-1,1,2018-07-10,5
review194,1624,-4,2,2018-07-10,1
review195,453,-1,3,2018-07-10,5
review196,27,-1,1,2018-07-10,5
review197,293,-1,4,2018-07-09,5
review198,492,-4,2,2018-07-09,1
review199,82,-1,4,2018-07-09,5
review200,256,-2,3,2018-07-09,1
review201,1165,-3,3,2018-07-09,1
review202,595,-2,2,2018-07-09,4
review203,20,-1,3,2018-07-09,5
review204,332,-3,2,2018-07-08,1
review205,15,-2,2,2018-07-08,1
review206,313,-1,2,2018-07-08,5
review207,681,-1,2,2018-07-07,5
review208,114,-1,3,2018-07-07,4
review209,341,-1,3,2018-07-07,5
review210,222,-2,3,2018-07-06,5
review211,1049,-2,3,2018-07-06,3
review212,514,-1,2,2018-07-06,5
review213,768,-2,3,2018-07-06,5
review214,101,-1,3,2018-07-05,5
review215,527,-2,1,2018-07-05,1
review216,84,-1,3,2018-07-05,5
review217,211,-3,2,2018-07-04,1
review218,1034,-4,3,2018-07-04,1
review219,155,-1,1,2018-07-04,1
review220,31,-1,3,2018-07-04,5
review221,252,-2,3,2018-07-03,1
review222,1353,-3,3,2018-07-03,1
review223,432,-1,3,2018-07-03,5
review224,888,-4,2,2018-07-02,2
review225,46,-1,3,2018-07-02,5
review226,3275,-3,3,2018-07-02,5
review227,832,-2,3,2018-07-02,1
review228,357,-2,4,2018-07-01,5
review229,116,-1,2,2018-07-01,5
review230,26,-1,1,2018-07-01,4
review231,288,-2,3,2018-07-01,5
review232,65,-1,2,2018-06-30,5
review233,287,-1,3,2018-06-30,5
review234,342,-1,3,2018-06-29,5
review235,138,-3,4,2018-06-29,5
review236,767,-1,3,2018-06-28,1
review237,675,-4,3,2018-06-28,2
review238,291,-2,2,2018-06-27,1
review239,60,-1,3,2018-06-27,5
review240,26,-1,3,2018-06-27,5
review241,1125,-1,3,2018-06-27,5
review242,105,-1,3,2018-06-27,5
review243,776,-3,3,2018-06-26,1
review244,98,-1,3,2018-06-26,5
review245,111,-1,3,2018-06-26,5
review246,459,-1,3,2018-06-26,5
review247,495,-3,3,2018-06-26,5
review248,1020,-4,3,2018-06-25,1
review249,22,-1,3,2018-06-25,4
review250,58,-1,1,2018-06-25,1
review251,24,-1,2,2018-06-24,5
review252,77,-1,3,2018-06-24,5
review253,284,-1,2,2018-06-24,2
review254,716,-2,3,2018-06-24,1
review255,490,-3,2,2018-06-23,1
review256,15,-1,2,2018-06-23,5
review257,480,-4,1,2018-06-23,3
review258,1301,-2,3,2018-06-22,1
review259,1061,-3,2,2018-06-22,1
review260,887,-3,3,2018-06-22,2
review261,113,-1,3,2018-06-21,5
review262,308,-2,2,2018-06-21,3
review263,369,-1,3,2018-06-21,4
review264,312,-1,3,2018-06-21,4
review265,96,-3,1,2018-06-21,1
review266,50,-1,3,2018-06-21,5
review267,42,-1,3,2018-06-21,5
review268,37,-1,3,2018-06-21,5
review269,49,-2,1,2018-06-20,5
review270,398,-1,3,2018-06-20,5
review271,185,-1,3,2018-06-20,5
review272,74,-1,3,2018-06-20,5
review273,998,-2,3,2018-06-20,1
review274,81,-1,5,2018-06-19,5
review275,83,-1,1,2018-06-19,5
review276,43,-1,3,2018-06-19,5
review277,43,-1,2,2018-06-19,5
review278,55,-1,1,2018-06-18,5
review279,372,-1,3,2018-06-18,5
review280,974,-3,2,2018-06-18,2
review281,130,-2,1,2018-06-18,1
review282,1069,-4,3,2018-06-17,1
review283,63,-2,1,2018-06-17,1
review284,114,-1,3,2018-06-17,5
review285,467,-2,3,2018-06-16,5
review286,19,-1,3,2018-06-16,5
review287,115,-1,2,2018-06-16,4
review288,690,-2,3,2018-06-16,1
review289,58,-1,3,2018-06-16,5
review290,459,-3,3,2018-06-16,5
review291,464,-3,1,2018-06-15,1
review292,165,-1,3,2018-06-15,5
review293,53,-1,3,2018-06-15,5
review294,18,-1,2,2018-06-15,4
review295,375,-2,1,2018-06-15,5
review296,86,-1,1,2018-06-15,5
review297,94,-3,1,2018-06-15,4
review298,1223,-4,3,2018-06-14,1
review299,223,-1,3,2018-06-14,5
review300,195,-1,1,2018-06-14,1
review301,19,-1,3,2018-06-14,5
review302,186,-1,3,2018-06-14,5
review303,30,-1,3,2018-06-14,5
review304,2354,-5,3,2018-06-13,1
review305,226,-1,3,2018-06-12,5
review306,549,-2,2,2018-06-12,2
review307,631,-3,3,2018-06-12,2
review308,53,-1,3,2018-06-12,5
review309,1210,-4,3,2018-06-11,5
review310,541,-5,3,2018-06-11,1
review311,546,-3,3,2018-06-10,1
review312,139,-1,4,2018-06-09,5
review313,162,-1,2,2018-06-09,3
review314,245,-1,3,2018-06-09,5
review315,1266,-1,3,2018-06-08,2
review316,436,-1,3,2018-06-08,5
review317,27,-1,3,2018-06-07,5
review318,685,-2,1,2018-06-07,1
review319,51,-1,1,2018-06-07,5
review320,83,-1,1,2018-06-07,5
review321,168,-1,3,2018-06-07,5
review322,145,-1,3,2018-06-07,5
review323,143,-3,3,2018-06-07,5
review324,323,-1,3,2018-06-07,5
review325,112,-1,2,2018-06-06,5
review326,81,-1,1,2018-06-06,1
review327,1444,-5,3,2018-06-06,1
review328,46,-1,3,2018-06-05,5
review329,152,-2,3,2018-06-05,5
review330,508,-1,3,2018-06-05,5
review331,449,-3,2,2018-06-04,5
review332,648,-3,2,2018-06-04,1
review333,182,-1,4,2018-06-03,5
review334,45,-1,1,2018-06-03,5
review335,23,-1,3,2018-06-03,5
review336,268,-1,2,2018-06-02,5
review337,107,-1,3,2018-06-02,5
review338,662,-2,4,2018-06-02,4
review339,274,-3,2,2018-06-01,2
review340,417,-2,3,2018-06-01,5
review341,350,-2,1,2018-05-31,3
review342,45,-1,3,2018-05-31,5
review343,190,-1,2,2018-05-31,5
review344,249,-4,3,2018-05-31,5
review345,159,-1,3,2018-05-30,5
review346,178,-1,3,2018-05-30,5
review347,173,-1,3,2018-05-30,5
review348,329,-1,3,2018-05-30,5
review349,2124,-3,2,2018-05-30,1
review350,265,-3,1,2018-05-30,1
review351,66,-1,3,2018-05-29,5
review352,937,-4,2,2018-05-29,1
review353,61,-1,3,2018-05-29,5
review354,256,-1,3,2018-05-29,5
review355,147,-1,3,2018-05-29,5
review356,701,-2,2,2018-05-29,1
review357,90,-1,3,2018-05-29,5
review358,84,-2,1,2018-05-28,4
review359,311,-3,3,2018-05-27,5
review360,269,-2,3,2018-05-26,2
review361,128,-2,3,2018-05-25,3
review362,62,-4,1,2018-05-25,1
review363,81,-4,3,2018-05-25,5
review364,667,-2,3,2018-05-25,5
review365,823,-4,3,2018-05-25,2
review366,62,-1,1,2018-05-24,5
review367,54,-1,4,2018-05-23,5
review368,680,-2,2,2018-05-23,1
review369,132,-2,4,2018-05-22,5
review370,1153,-2,3,2018-05-22,5
review371,224,-1,3,2018-05-22,5
review372,122,-1,3,2018-05-22,5
review373,202,-1,3,2018-05-22,5
review374,563,-3,3,2018-05-22,2
review375,718,-2,4,2018-05-22,1
review376,312,-1,3,2018-05-22,5
review377,304,-2,3,2018-05-21,1
review378,100,-2,3,2018-05-21,5
review379,189,-1,3,2018-05-21,5
review380,1161,-2,3,2018-05-21,5
review381,421,-1,3,2018-05-21,5
review382,119,-1,3,2018-05-21,5
review383,311,-1,4,2018-05-20,5
review384,25,-1,3,2018-05-19,5
review385,613,-3,2,2018-05-19,1
review386,104,-1,1,2018-05-19,1
review387,93,-1,1,2018-05-18,5
review388,78,-1,1,2018-05-18,5
review389,676,-1,2,2018-05-18,1
review390,53,-1,4,2018-05-17,4
review391,22,-1,3,2018-05-17,5
review392,130,-1,3,2018-05-16,5
review393,438,-2,1,2018-05-15,5
review394,58,-1,3,2018-05-15,5
review395,240,-2,2,2018-05-14,4
review396,78,-1,3,2018-05-14,5
review397,79,-3,1,2018-05-14,1
review398,200,-1,3,2018-05-14,5
review399,334,-4,3,2018-05-14,5
review400,760,-2,3,2018-05-14,4
review401,18,-1,3,2018-05-14,5
review402,27,-1,3,2018-05-14,5
review403,643,-4,3,2018-05-13,1
review404,938,-4,3,2018-05-13,2
review405,218,-2,2,2018-05-13,2
review406,37,-1,3,2018-05-13,5
review407,361,-3,2,2018-05-13,1
review408,493,-3,4,2018-05-13,4
review409,423,-1,3,2018-05-12,5
review410,1859,-2,3,2018-05-12,4
review411,19,-1,3,2018-05-11,5
review412,1050,-2,3,2018-05-10,4
review413,397,-2,4,2018-05-10,5
review414,285,-1,2,2018-05-10,5
review415,179,-1,3,2018-05-10,5
review416,35,-1,1,2018-05-10,5
review417,110,-1,3,2018-05-10,5
review418,178,-2,2,2018-05-09,2
review419,702,-2,1,2018-05-08,1
review420,110,-1,1,2018-05-08,1
review421,347,-3,3,2018-05-08,2
review422,693,-1,2,2018-05-08,5
review423,24,-1,3,2018-05-08,5
review424,104,-2,2,2018-05-08,5
review425,59,-1,1,2018-05-07,5
review426,162,-1,1,2018-05-07,5
review427,305,-2,3,2018-05-07,5
review428,73,-1,3,2018-05-07,5
review429,19,-1,3,2018-05-07,5
review430,520,-5,2,2018-05-07,1
review431,34,-1,4,2018-05-07,5
review432,59,-1,3,2018-05-06,5
review433,1230,-4,3,2018-05-06,5
review434,1176,-3,2,2018-05-06,1
review435,3320,-4,3,2018-05-06,1
review436,306,-2,3,2018-05-05,1
review437,240,-1,3,2018-05-05,1
review438,24,-1,3,2018-05-05,5
review439,588,-1,4,2018-05-05,5
review440,249,-1,2,2018-05-05,5
review441,2240,-4,4,2018-05-04,1
review442,66,-1,2,2018-05-04,5
review443,265,-4,1,2018-05-04,5
review444,61,-1,3,2018-05-04,5
review445,182,-2,1,2018-05-04,1
review446,161,-1,3,2018-05-04,5
review447,183,-1,3,2018-05-03,5
review448,68,-1,4,2018-05-03,5
review449,535,-1,2,2018-05-03,1
review450,636,-3,3,2018-05-03,1
review451,43,-1,3,2018-05-03,5
review452,797,-3,2,2018-05-03,1
review453,223,-1,3,2018-05-03,5
review454,668,-3,3,2018-05-03,1
review455,53,-3,1,2018-05-03,1
review456,5139,-5,4,2018-05-03,2
review457,229,-2,3,2018-05-03,5
review458,632,-2,4,2018-05-02,1
review459,80,-1,3,2018-05-02,5
review460,1102,-3,3,2018-05-02,5
review461,55,-1,3,2018-05-02,5
review462,2256,-4,3,2018-05-01,1
review463,42,-1,2,2018-05-01,5
review464,1347,-3,2,2018-04-30,1
review465,178,-4,3,2018-04-30,5
review466,124,-1,2,2018-04-30,3
review467,309,-1,2,2018-04-30,5
review468,483,-4,2,2018-04-30,1
review469,1442,-2,3,2018-04-29,5
review470,609,-1,3,2018-04-29,5
review471,28,-1,1,2018-04-29,4
review472,442,-2,3,2018-04-29,1
review473,86,-1,3,2018-04-29,5
review474,50,-1,1,2018-04-28,5
review475,211,-3,1,2018-04-28,3
review476,157,-1,3,2018-04-28,5
review477,2692,-4,3,2018-04-27,1
review478,218,-1,3,2018-04-27,5
review479,57,-1,3,2018-04-27,5
review480,239,-1,3,2018-04-27,5
review481,787,-1,3,2018-04-27,5
review482,144,-1,3,2018-04-27,4
review483,202,-1,3,2018-04-26,5
review484,67,-1,3,2018-04-26,5
review485,332,-1,3,2018-04-26,5
review486,493,-1,2,2018-04-26,3
review487,210,-2,1,2018-04-26,1
review488,36,-1,3,2018-04-25,5
review489,174,-2,3,2018-04-25,5
review490,91,-1,1,2018-04-25,2
review491,178,-3,1,2018-04-25,2
review492,258,-1,3,2018-04-25,5
review493,223,-1,3,2018-04-24,5
review494,194,-1,3,2018-04-24,4
review495,401,-2,1,2018-04-24,2
review496,105,-1,3,2018-04-24,5
review497,446,-3,2,2018-04-24,1
review498,605,-4,3,2018-04-23,1
review499,332,-1,3,2018-04-23,5
review500,674,-1,2,2018-04-23,2
review501,432,-1,3,2018-04-23,5
review502,54,-1,1,2018-04-23,4
review503,1580,-3,3,2018-04-22,4
review504,354,-1,2,2018-04-22,5
review505,632,-4,3,2018-04-22,5
review506,33,-1,2,2018-04-22,5
review507,723,-2,3,2018-04-21,5
review508,144,-1,3,2018-04-21,5
review509,1170,-4,3,2018-04-21,1
review510,240,-1,2,2018-04-21,4
review511,74,-1,1,2018-04-21,1
review512,3108,-4,4,2018-04-21,5
review513,350,-2,3,2018-04-21,5
review514,96,-1,1,2018-04-20,5
review515,196,-1,4,2018-04-19,5
review516,671,-1,4,2018-04-19,5
review517,403,-2,2,2018-04-19,5
review518,19,-1,1,2018-04-19,5
review519,460,-1,3,2018-04-19,5
review520,39,-1,2,2018-04-19,5
review521,107,-1,2,2018-04-18,5
review522,2620,-4,3,2018-04-18,1
review523,135,-1,3,2018-04-18,5
review524,446,-2,3,2018-04-18,4
review525,107,-4,3,2018-04-17,5
review526,1174,-3,4,2018-04-17,1
review527,322,-1,3,2018-04-17,5
review528,223,-2,3,2018-04-17,4
review529,92,-1,1,2018-04-17,3
review530,117,-2,3,2018-04-16,5
review531,539,-4,3,2018-04-16,1
review532,249,-3,1,2018-04-16,1
review533,249,-1,3,2018-04-16,5
review534,546,-2,3,2018-04-16,5
review535,216,-2,1,2018-04-15,5
review536,22,-1,5,2018-04-15,5
review537,57,-1,1,2018-04-14,5
review538,41,-1,3,2018-04-14,5
review539,1965,-4,3,2018-04-14,1
review540,74,-1,3,2018-04-14,4
review541,1184,-2,3,2018-04-14,5
review542,246,-1,2,2018-04-13,5
review543,58,-1,1,2018-04-13,5
review544,245,-1,2,2018-04-13,5
review545,162,-1,4,2018-04-13,5
review546,153,-1,3,2018-04-13,5
review547,700,-4,4,2018-04-12,5
review548,3117,-2,3,2018-04-12,4
review549,191,-1,3,2018-04-12,1
review550,175,-1,3,2018-04-12,4
review551,150,-1,4,2018-04-12,5
review552,1109,-3,2,2018-04-12,3
review553,309,-2,3,2018-04-12,3
review554,179,-1,3,2018-04-12,5
review555,123,-1,3,2018-04-11,5
review556,202,-1,3,2018-04-11,5
review557,349,-2,4,2018-04-11,5
review558,1444,-4,4,2018-04-11,5
review559,402,-2,3,2018-04-11,1
review560,154,-3,3,2018-04-11,5
review561,279,-3,3,2018-04-10,1
review562,123,-1,3,2018-04-10,5
review563,178,-4,3,2018-04-10,4
review564,465,-3,4,2018-04-10,1
review565,41,-1,1,2018-04-10,5
review566,329,-1,4,2018-04-10,5
review567,367,-1,4,2018-04-10,5
review568,27,-1,2,2018-04-10,5
review569,98,-1,3,2018-04-10,5
review570,280,-2,2,2018-04-10,4
review571,31,-1,3,2018-04-10,5
review572,333,-2,3,2018-04-10,5
review573,473,-2,3,2018-04-10,5
review574,28,-1,3,2018-04-09,5
review575,160,-1,3,2018-04-09,5
review576,22,-1,3,2018-04-09,5
review577,164,-1,2,2018-04-09,5
review578,111,-1,3,2018-04-09,5
review579,119,-1,2,2018-04-09,4
review580,68,-1,2,2018-04-08,5
review581,184,-2,2,2018-04-08,5
review582,263,-2,1,2018-04-08,5
review583,2902,-3,3,2018-04-08,3
review584,217,-2,3,2018-04-08,5
review585,551,-2,3,2018-04-07,5
review586,466,-1,2,2018-04-06,5
review587,2124,-2,3,2018-04-06,1
review588,304,-4,2,2018-04-06,5
review589,499,-2,3,2018-04-06,1
review590,216,-1,2,2018-04-05,4
review591,94,-1,3,2018-04-05,5
review592,71,-1,3,2018-04-05,5
review593,185,-1,3,2018-04-05,3
review594,305,-1,4,2018-04-04,5
review595,317,-3,4,2018-04-04,5
review596,45,-1,1,2018-04-04,5
review597,54,-1,1,2018-04-04,1
review598,649,-3,3,2018-04-04,2
review599,23,-1,3,2018-04-03,5
review600,29,-1,1,2018-04-03,4
review601,155,-2,4,2018-04-03,5
review602,247,-2,4,2018-04-03,5
review603,155,-1,3,2018-04-02,2
review604,23,-1,3,2018-04-02,5
review605,54,-1,2,2018-04-02,5
review606,192,-2,2,2018-04-02,5
review607,386,-2,2,2018-04-02,5
review608,37,-1,1,2018-04-02,3
review609,78,-1,3,2018-04-02,4
review610,3196,-5,2,2018-04-01,1
review611,90,-1,1,2018-04-01,5
review612,91,-1,3,2018-04-01,5
review613,1286,-2,2,2018-03-31,4
review614,96,-1,3,2018-03-31,5
review615,763,-2,2,2018-03-31,4
review616,550,-4,3,2018-03-31,1
review617,60,-1,3,2018-03-30,5
review618,36,-1,3,2018-03-28,5
review619,34,-2,1,2018-03-28,4
review620,1579,-3,3,2018-03-28,2
review621,29,-1,3,2018-03-27,5
review622,141,-4,3,2018-03-27,1
review623,904,-2,3,2018-03-27,1
review624,722,-4,1,2018-03-27,1
review625,1131,-3,2,2018-03-27,1
review626,48,-2,1,2018-03-27,2
review627,274,-1,3,2018-03-27,5
review628,51,-1,3,2018-03-26,5
review629,1147,-3,2,2018-03-26,1
review630,375,-3,2,2018-03-26,1
review631,79,-1,3,2018-03-26,5
review632,231,-2,3,2018-03-26,1
review633,234,-1,3,2018-03-26,5
review634,204,-1,3,2018-03-25,5
review635,1064,-4,4,2018-03-25,3
review636,170,-1,4,2018-03-25,5
review637,174,-1,3,2018-03-25,5
review638,477,-4,3,2018-03-25,1
review639,20,-1,3,2018-03-25,5
review640,654,-2,3,2018-03-25,1
review641,708,-3,1,2018-03-25,1
review642,315,-1,2,2018-03-24,5
review643,191,-1,3,2018-03-24,5
review644,1669,-3,4,2018-03-24,5
review645,402,-1,2,2018-03-24,5
review646,34,-1,1,2018-03-24,2
review647,248,-1,3,2018-03-23,5
review648,502,-3,1,2018-03-23,1
review649,205,-1,3,2018-03-23,5
review650,1184,-3,3,2018-03-23,1
review651,19,-1,2,2018-03-23,5
review652,223,-1,3,2018-03-23,5
review653,41,-1,2,2018-03-23,5
review654,544,-3,1,2018-03-22,1
review655,509,-3,1,2018-03-22,1
review656,179,-1,3,2018-03-22,5
review657,236,-1,3,2018-03-22,5
review658,353,-1,3,2018-03-22,5
review659,15,-1,1,2018-03-22,4
review660,671,-2,1,2018-03-21,5
review661,272,-2,3,2018-03-21,5
review662,668,-2,3,2018-03-21,2
review663,618,-4,3,2018-03-21,1
review664,63,-1,3,2018-03-21,5
review665,280,-3,2,2018-03-21,2
review666,186,-1,2,2018-03-20,5
review667,72,-1,3,2018-03-20,5
review668,766,-2,2,2018-03-20,1
review669,28,-1,3,2018-03-20,5
review670,37,-1,3,2018-03-20,5
review671,167,-2,4,2018-03-20,5
review672,2950,-4,4,2018-03-19,4
review673,37,-2,2,2018-03-19,1
review674,58,-1,3,2018-03-19,5
review675,668,-3,2,2018-03-19,1
review676,349,-1,3,2018-03-19,5
review677,184,-1,3,2018-03-19,1
review678,150,-1,3,2018-03-19,5
review679,20,-1,4,2018-03-19,5
review680,225,-2,3,2018-03-19,5
review681,58,-1,2,2018-03-18,4
review682,493,-2,3,2018-03-18,5
review683,37,-1,3,2018-03-18,5
review684,897,-3,3,2018-03-18,5
review685,114,-2,1,2018-03-18,5
review686,322,-2,1,2018-03-18,1
review687,79,-1,2,2018-03-18,5
review688,264,-3,2,2018-03-18,1
review689,454,-2,3,2018-03-18,5
review690,87,-1,3,2018-03-17,5
review691,187,-1,3,2018-03-17,5
review692,568,-3,4,2018-03-17,1
review693,171,-1,3,2018-03-16,5
review694,163,-3,1,2018-03-16,1
review695,126,-1,2,2018-03-16,4
review696,296,-1,3,2018-03-16,5
review697,554,-4,3,2018-03-16,4
review698,323,-1,3,2018-03-16,5
review699,590,-1,3,2018-03-16,5
review700,24,-1,3,2018-03-16,5
review701,453,-3,3,2018-03-15,1
review702,137,-1,4,2018-03-15,4
review703,56,-1,2,2018-03-15,5
review704,30,-1,3,2018-03-15,5
review705,2897,-3,3,2018-03-15,5
review706,3980,-2,4,2018-03-15,5
review707,71,-1,1,2018-03-15,5
review708,52,-1,4,2018-03-15,5
review709,3109,-4,2,2018-03-15,1
review710,140,-1,3,2018-03-15,5
review711,458,-4,2,2018-03-14,5
review712,33,-1,3,2018-03-14,5
review713,393,-3,3,2018-03-14,1
review714,31,-1,2,2018-03-14,5
review715,114,-1,1,2018-03-14,1
review716,151,-4,2,2018-03-14,1
review717,30,-1,2,2018-03-14,5
review718,15,-1,2,2018-03-13,5
review719,74,-2,3,2018-03-13,4
review720,421,-4,2,2018-03-13,1
review721,96,-1,3,2018-03-13,5
review722,98,-1,3,2018-03-13,5
review723,88,-2,2,2018-03-13,1
review724,19,-1,3,2018-03-13,5
review725,155,-1,1,2018-03-12,1
review726,54,-1,2,2018-03-12,5
review727,231,-1,4,2018-03-12,5
review728,798,-2,3,2018-03-12,1
review729,231,-1,3,2018-03-12,5
