Review,Length,Negative,Positive,Date,Stars
review69,181,-1,3,2018-06-28,5
review70,226,-1,1,2018-06-28,3
review71,141,-1,3,2018-06-28,3
review72,160,-2,1,2018-06-27,1
review73,2162,-4,3,2018-06-25,1
review74,896,-5,3,2018-06-24,1
review75,518,-1,2,2018-06-22,2
review76,297,-1,3,2018-06-22,5
review77,275,-1,3,2018-06-21,5
review78,1042,-2,4,2018-06-21,5
review79,150,-1,3,2018-06-18,5
review80,155,-1,4,2018-06-18,5
review81,833,-2,3,2018-06-17,1
review82,734,-4,3,2018-06-14,1
review83,274,-1,3,2018-06-13,4
review84,94,-3,1,2018-06-11,1
review85,571,-1,2,2018-06-09,3
review86,1676,-4,3,2018-06-08,1
review87,162,-2,3,2018-06-07,5
review88,1427,-3,2,2018-06-06,1
review89,86,-1,2,2018-06-05,4
review90,216,-2,2,2018-06-05,1
review91,393,-1,2,2018-06-04,1
review92,558,-1,3,2018-06-03,2
review93,376,-2,1,2018-06-02,1
review94,248,-3,2,2018-06-02,2
review95,65,-4,1,2018-06-01,1
review96,744,-3,2,2018-05-31,1
review97,217,-1,2,2018-05-31,5
review98,138,-1,1,2018-05-30,1
review99,110,-2,3,2018-05-30,1
review100,324,-1,3,2018-05-29,5
review101,154,-1,1,2018-05-27,1
review102,74,-1,3,2018-05-27,5
review103,66,-1,3,2018-05-27,5
review104,161,-4,3,2018-05-25,1
review105,1236,-2,2,2018-05-25,1
review106,419,-2,1,2018-05-24,5
review107,1362,-2,3,2018-05-22,5
review108,566,-2,3,2018-05-22,4
review109,2030,-4,4,2018-05-22,3
review110,1075,-3,2,2018-05-22,3
review111,63,-1,3,2018-05-21,5
review112,217,-3,1,2018-05-20,3
review113,422,-3,3,2018-05-20,1
review114,157,-1,2,2018-05-19,1
review115,1145,-2,4,2018-05-18,3
review116,547,-3,1,2018-05-15,1
review117,712,-2,3,2018-05-13,3
review118,671,-1,2,2018-05-11,1
review119,1190,-2,2,2018-05-10,1
review120,169,-2,2,2018-05-08,5
review121,159,-3,1,2018-05-08,1
review122,406,-1,2,2018-05-06,1
review123,447,-3,3,2018-05-06,1
review124,286,-1,1,2018-05-04,4
review125,386,-1,3,2018-05-03,4
review126,313,-4,1,2018-05-03,1
review127,563,-2,2,2018-05-03,3
review128,473,-3,1,2018-05-02,1
review129,139,-2,4,2018-05-02,3
review130,187,-3,3,2018-04-29,1
review131,62,-1,3,2018-04-28,5
review132,121,-5,1,2018-04-25,1
review133,344,-3,2,2018-04-25,1
review134,551,-3,2,2018-04-25,2
review135,1688,-4,2,2018-04-24,1
review136,82,-1,1,2018-04-24,2
review137,39,-1,3,2018-04-22,5
review138,446,-2,3,2018-04-21,1
review139,164,-3,2,2018-04-19,1
review140,140,-2,3,2018-04-17,1
review141,23,-1,2,2018-04-17,4
review142,5016,-4,3,2018-04-16,1
review143,1819,-2,2,2018-04-11,4
review144,266,-1,2,2018-04-11,2
review145,283,-1,2,2018-04-09,4
review146,832,-2,1,2018-04-08,2
review147,245,-4,2,2018-04-08,1
review148,223,-4,1,2018-04-08,1
review149,386,-3,1,2018-04-07,1
review150,1179,-4,4,2018-04-07,4
review151,1177,-5,2,2018-04-05,2
review152,42,-2,1,2018-04-04,1
review153,120,-1,3,2018-04-03,4
review154,798,-3,2,2018-04-03,1
review155,1793,-3,3,2018-04-03,2
review156,768,-2,4,2018-04-03,5
review157,297,-2,3,2018-04-02,2
review158,231,-2,2,2018-03-31,4
review159,175,-2,3,2018-03-30,2
review160,544,-2,3,2018-03-29,5
review161,510,-2,2,2018-03-29,1
review162,274,-2,1,2018-03-28,5
review163,138,-1,2,2018-03-28,5
review164,157,-4,2,2018-03-27,1
review165,499,-1,3,2018-03-27,3
review166,352,-3,3,2018-03-26,1
review167,619,-2,3,2018-03-23,5
review168,64,-1,1,2018-03-20,5
review169,716,-3,4,2018-03-20,4
review170,773,-3,3,2018-03-19,4
review171,349,-2,2,2018-03-18,1
review172,204,-1,2,2018-03-18,5
review173,110,-1,3,2018-03-18,5
review174,926,-3,3,2018-03-17,2
review175,70,-1,3,2018-03-17,5
review176,1552,-3,2,2018-03-15,1
review177,238,-1,2,2018-03-15,1
review178,552,-2,3,2018-03-14,3
review179,528,-1,4,2018-03-13,5
review180,391,-3,1,2018-03-12,2
review181,70,-1,3,2018-03-11,4
review182,74,-2,1,2018-03-11,1
review183,222,-1,3,2018-03-10,5
review184,37,-1,1,2018-03-10,4
review185,560,-4,3,2018-03-09,1
review186,1130,-3,3,2018-03-09,1
review187,45,-2,2,2018-03-07,3
review188,123,-1,1,2018-03-07,1
review189,1644,-3,3,2018-03-06,3
review190,544,-1,3,2018-03-05,5
review191,880,-2,2,2018-03-05,3
review192,136,-1,1,2018-03-05,1
review193,397,-2,2,2018-03-04,1
review194,867,-3,3,2018-03-03,4
review195,481,-4,3,2018-03-01,1
review196,692,-3,1,2018-03-01,1
review197,305,-3,1,2018-02-28,1
review198,16,-3,1,2018-02-28,1
review199,1140,-4,5,2018-02-28,3
review200,214,-1,1,2018-02-27,4
review201,805,-4,2,2018-02-27,5
review202,223,-1,3,2018-02-27,5
review203,195,-1,3,2018-02-27,5
review204,1882,-3,3,2018-02-27,3
review205,775,-2,3,2018-02-26,2
review206,202,-1,1,2018-02-25,1
review207,55,-1,3,2018-02-24,5
review208,992,-4,3,2018-02-23,1
review209,697,-3,4,2018-02-23,2
review210,708,-2,2,2018-02-22,4
review211,15,-1,2,2018-02-22,5
review212,37,-1,3,2018-02-21,5
review213,1112,-4,3,2018-02-18,5
review214,1216,-3,2,2018-02-17,2
review215,899,-4,3,2018-02-17,3
review216,341,-2,1,2018-02-14,1
review217,2155,-3,3,2018-02-14,3
review218,77,-1,3,2018-02-14,5
review219,1976,-3,3,2018-02-13,1
review220,227,-4,1,2018-02-10,2
review221,354,-2,2,2018-02-09,1
review222,170,-4,1,2018-02-09,1
review223,163,-3,3,2018-02-09,3
review224,1058,-4,3,2018-02-08,1
review225,222,-2,2,2018-02-04,1
review226,130,-1,2,2018-02-03,5
review227,161,-2,1,2018-02-02,1
review228,262,-4,2,2018-02-02,3
review229,443,-4,4,2018-01-31,2
review230,66,-1,1,2018-01-29,2
review231,1342,-3,3,2018-01-29,5
review232,554,-3,2,2018-01-28,2
review233,614,-2,2,2018-01-28,3
review234,336,-2,3,2018-01-28,1
review235,238,-1,2,2018-01-26,4
review236,698,-3,3,2018-01-26,1
review237,142,-2,1,2018-01-24,1
review238,1360,-3,3,2018-01-22,5
review239,646,-3,3,2018-01-19,5
review240,271,-1,1,2018-01-17,5
review241,59,-1,1,2018-01-17,1
review242,387,-4,2,2018-01-16,1
review243,194,-2,1,2018-01-14,1
review244,255,-4,2,2018-01-10,1
review245,408,-4,1,2018-01-10,1
review246,1308,-3,3,2018-01-10,1
review247,132,-1,3,2018-01-09,5
review248,717,-1,3,2018-01-08,4
review249,119,-2,4,2018-01-07,5
review250,281,-2,2,2018-01-06,3
review251,3102,-4,3,2018-01-06,4
review252,613,-2,3,2018-01-04,5
review253,33,-1,1,2018-01-04,1
review254,186,-3,1,2018-01-02,3
review255,371,-2,4,2017-12-31,5
review256,42,-1,3,2017-12-30,5
review257,231,-4,1,2017-12-28,1
review258,297,-3,3,2017-12-28,1
review259,65,-1,1,2017-12-27,1
review260,521,-2,3,2017-12-26,4
review261,301,-3,2,2017-12-25,1
review262,88,-2,1,2017-12-25,2
review263,358,-3,3,2017-12-24,1
review264,775,-2,3,2017-12-23,4
review265,90,-1,3,2017-12-20,5
review266,1895,-3,4,2017-12-20,2
review267,2534,-3,3,2017-12-19,1
review268,976,-3,3,2017-12-18,4
review269,244,-2,2,2017-12-18,4
review270,116,-1,1,2017-12-16,2
review271,183,-2,3,2017-12-16,5
review272,932,-2,3,2017-12-15,5
review273,437,-3,2,2017-12-14,2
review274,616,-4,2,2017-12-11,1
review275,179,-4,1,2017-12-07,1
review276,273,-3,1,2017-12-06,3
review277,187,-1,1,2017-12-05,2
review278,228,-2,3,2017-12-05,2
review279,147,-1,3,2017-12-04,4
review280,466,-2,2,2017-11-29,2
review281,169,-2,2,2017-11-25,1
review282,282,-2,3,2017-11-24,1
review283,1151,-3,3,2017-11-24,3
review284,260,-1,1,2017-11-23,1
review285,283,-1,1,2017-11-22,1
review286,233,-3,1,2017-11-21,1
review287,160,-1,3,2017-11-20,5
review288,236,-2,2,2017-11-18,2
review289,138,-2,3,2017-11-17,1
review290,282,-2,3,2017-11-17,3
review291,979,-5,2,2017-11-16,1
review292,656,-2,2,2017-11-15,1
review293,285,-3,1,2017-11-15,1
review294,50,-2,1,2017-11-14,1
review295,109,-2,1,2017-11-14,1
review296,191,-4,1,2017-11-14,2
review297,334,-2,1,2017-11-13,2
review298,288,-1,4,2017-11-10,5
review299,368,-2,3,2017-11-09,1
review300,178,-2,1,2017-11-09,1
review301,221,-1,1,2017-11-09,1
review302,138,-3,1,2017-11-08,1
review303,864,-4,3,2017-11-07,1
review304,419,-2,1,2017-11-05,1
review305,212,-1,3,2017-11-04,1
review306,769,-5,3,2017-11-04,1
review307,405,-3,2,2017-11-03,1
review308,355,-4,1,2017-11-03,1
review309,242,-2,2,2017-11-02,1
review310,627,-4,1,2017-11-02,1
review311,862,-2,2,2017-10-29,4
review312,1399,-2,2,2017-10-29,4
review313,68,-1,2,2017-10-27,5
review314,613,-2,2,2017-10-25,1
review315,341,-3,1,2017-10-25,1
review316,378,-3,3,2017-10-24,2
review317,552,-3,1,2017-10-24,1
review318,55,-1,1,2017-10-23,5
review319,633,-2,3,2017-10-21,4
review320,216,-2,2,2017-10-21,1
review321,825,-2,1,2017-10-20,1
review322,224,-1,1,2017-10-19,1
review323,1773,-4,3,2017-10-19,2
review324,1454,-4,4,2017-10-16,1
review325,430,-3,1,2017-10-15,3
review326,799,-2,3,2017-10-14,4
review327,1121,-4,2,2017-10-11,1
review328,207,-1,1,2017-10-11,2
review329,182,-3,3,2017-10-10,5
review330,515,-3,3,2017-10-07,1
review331,576,-5,3,2017-10-06,1
review332,1143,-4,3,2017-10-04,1
review333,602,-4,2,2017-10-04,1
review334,274,-1,3,2017-10-03,1
review335,621,-4,3,2017-10-03,1
review336,453,-4,1,2017-10-02,1
review337,849,-3,3,2017-09-30,4
review338,227,-1,4,2017-09-28,5
review339,274,-2,2,2017-09-27,4
review340,86,-1,3,2017-09-26,5
review341,513,-2,2,2017-09-26,1
review342,555,-3,3,2017-09-26,1
review343,889,-2,3,2017-09-26,1
review344,66,-1,1,2017-09-23,1
review345,607,-5,2,2017-09-20,1
review346,308,-3,3,2017-09-17,1
review347,872,-3,4,2017-09-17,5
review348,417,-2,2,2017-09-16,1
review349,2060,-4,2,2017-09-16,1
review350,345,-3,2,2017-09-15,1
review351,2481,-3,3,2017-09-14,1
review352,23,-1,3,2017-09-14,5
review353,621,-4,1,2017-09-13,2
review354,629,-3,4,2017-09-13,5
review355,253,-2,3,2017-09-13,3
review356,77,-1,3,2017-09-13,5
review357,273,-2,2,2017-09-12,5
review358,318,-1,3,2017-09-12,3
review359,59,-1,3,2017-09-12,5
review360,190,-2,3,2017-09-12,5
review361,26,-1,4,2017-09-12,5
review362,59,-2,3,2017-09-12,5
review363,193,-2,3,2017-09-12,5
review364,116,-1,1,2017-09-12,3
review365,429,-2,2,2017-09-12,3
review366,138,-2,1,2017-09-12,3
review367,1122,-4,2,2017-09-11,1
review368,32,-1,1,2017-09-11,4
review369,211,-1,1,2017-09-09,1
review370,639,-3,2,2017-09-09,1
review371,34,-1,1,2017-09-05,1
review372,150,-1,2,2017-09-03,2
review373,611,-3,3,2017-09-02,2
review374,282,-3,2,2017-08-30,2
review375,282,-2,4,2017-08-28,3
review376,406,-1,4,2017-08-27,5
review377,513,-2,2,2017-08-26,1
review378,604,-4,3,2017-08-25,3
review379,751,-4,2,2017-08-24,1
review380,469,-2,2,2017-08-24,1
review381,33,-1,1,2017-08-24,5
review382,242,-3,1,2017-08-23,1
review383,53,-1,2,2017-08-20,1
review384,158,-1,2,2017-08-20,5
review385,2587,-3,3,2017-08-18,2
review386,701,-2,4,2017-08-17,5
review387,143,-1,2,2017-08-17,5
review388,187,-2,3,2017-08-17,2
review389,191,-2,1,2017-08-17,1
review390,214,-3,2,2017-08-16,1
review391,949,-3,2,2017-08-15,1
review392,112,-1,1,2017-08-14,4
review393,327,-5,2,2017-08-14,1
review394,283,-1,3,2017-08-13,4
review395,102,-2,1,2017-08-09,1
review396,181,-2,1,2017-08-08,4
review397,1113,-2,4,2017-08-08,4
review398,182,-2,1,2017-08-02,2
review399,871,-4,3,2017-08-02,1
review400,283,-3,2,2017-08-01,2
review401,148,-2,1,2017-08-01,1
review402,677,-2,4,2017-08-01,4
review403,2478,-3,3,2017-07-31,3
review404,322,-2,2,2017-07-29,1
review405,769,-3,4,2017-07-28,5
review406,104,-1,1,2017-07-28,1
review407,308,-4,2,2017-07-27,1
review408,79,-1,3,2017-07-27,5
review409,917,-2,3,2017-07-26,4
review410,471,-1,2,2017-07-23,2
review411,134,-2,1,2017-07-20,1
review412,47,-1,3,2017-07-20,3
review413,1033,-3,3,2017-07-20,1
review414,375,-2,3,2017-07-17,1
review415,4351,-3,3,2017-07-16,2
review416,194,-3,2,2017-07-16,1
review417,418,-2,2,2017-07-15,1
review418,276,-1,4,2017-07-15,3
review419,536,-3,2,2017-07-13,1
review420,38,-4,1,2017-07-13,1
review421,774,-2,3,2017-07-12,2
review422,550,-4,3,2017-07-12,1
review423,340,-4,1,2017-07-11,1
review424,264,-2,2,2017-07-11,4
review425,262,-3,1,2017-07-10,2
review426,2141,-4,3,2017-07-07,1
review427,152,-2,2,2017-07-04,5
review428,1348,-3,3,2017-07-03,2
review429,248,-4,3,2017-07-03,1
review430,2015,-3,3,2017-06-29,5
review431,30,-1,4,2017-06-26,5
review432,1227,-3,2,2017-06-25,1
review433,2836,-5,3,2017-06-24,2
review434,3673,-3,3,2017-06-23,3
review435,228,-3,2,2017-06-22,1
review436,272,-2,1,2017-06-22,1
review437,414,-1,2,2017-06-16,1
review438,8402,-4,3,2017-06-16,1
review439,47,-1,3,2017-06-16,5
review440,205,-3,2,2017-06-14,1
review441,404,-1,1,2017-06-11,2
review442,883,-4,3,2017-06-10,5
review443,1044,-3,2,2017-06-09,1
review444,165,-1,2,2017-06-06,2
review445,385,-4,2,2017-06-05,1
review446,73,-1,3,2017-06-05,5
review447,422,-2,3,2017-06-04,1
review448,667,-1,4,2017-06-01,2
review449,296,-2,4,2017-06-01,3
review450,119,-3,1,2017-05-30,1
review451,2369,-3,3,2017-05-30,2
review452,110,-1,1,2017-05-27,4
review453,407,-3,1,2017-05-26,1
review454,444,-2,2,2017-05-25,1
review455,307,-3,3,2017-05-24,3
review456,198,-2,3,2017-05-23,5
review457,139,-1,3,2017-05-22,3
review458,2595,-2,3,2017-05-21,4
review459,109,-3,1,2017-05-20,1
review460,233,-3,1,2017-05-18,1
review461,250,-2,3,2017-05-16,5
review462,666,-3,2,2017-05-14,1
review463,933,-2,3,2017-05-13,2
review464,439,-3,2,2017-05-11,1
review465,474,-4,3,2017-05-11,2
review466,410,-3,2,2017-05-09,1
review467,147,-1,3,2017-05-08,1
review468,5456,-3,4,2017-05-08,5
review469,214,-2,1,2017-05-06,1
review470,523,-2,3,2017-05-01,5
review471,550,-3,2,2017-05-01,1
review472,2978,-4,3,2017-05-01,1
review473,255,-4,2,2017-04-28,4
review474,411,-3,2,2017-04-24,1
review475,248,-2,1,2017-04-24,1
review476,238,-1,1,2017-04-23,2
review477,374,-2,2,2017-04-21,1
review478,237,-3,2,2017-04-20,1
review479,703,-2,2,2017-04-19,3
review480,311,-3,3,2017-04-19,3
review481,349,-2,3,2017-04-19,4
review482,144,-2,2,2017-04-18,1
review483,458,-2,2,2017-04-18,2
review484,968,-3,4,2017-04-18,2
review485,446,-1,1,2017-04-18,3
review486,1314,-4,3,2017-04-18,3
review487,457,-4,3,2017-04-18,5
review488,291,-3,3,2017-04-18,1
review489,1009,-4,3,2017-04-17,2
review490,57,-1,4,2017-04-16,5
review491,443,-3,1,2017-04-15,1
review492,109,-1,3,2017-04-13,4
review493,233,-2,1,2017-04-12,1
review494,348,-2,4,2017-04-11,3
review495,169,-4,1,2017-04-08,1
review496,136,-1,3,2017-04-08,5
review497,963,-4,3,2017-04-08,1
review498,607,-2,2,2017-04-06,1
review499,465,-2,2,2017-04-04,2
review500,82,-1,3,2017-04-03,5
review501,350,-4,4,2017-04-02,1
review502,488,-4,3,2017-04-01,5
review503,17,-1,2,2017-03-31,4
review504,894,-2,4,2017-03-30,5
review505,980,-3,1,2017-03-30,1
review506,455,-3,2,2017-03-30,4
review507,291,-1,3,2017-03-27,4
review508,412,-2,3,2017-03-26,3
review509,1116,-2,3,2017-03-25,1
review510,515,-4,2,2017-03-25,2
review511,229,-3,2,2017-03-23,1
review512,147,-4,1,2017-03-23,1
review513,101,-1,4,2017-03-22,5
review514,595,-4,2,2017-03-22,1
review515,326,-3,3,2017-03-22,1
review516,85,-1,3,2017-03-22,5
review517,253,-2,3,2017-03-21,2
review518,145,-1,1,2017-03-20,1
review519,962,-4,4,2017-03-20,1
review520,254,-2,3,2017-03-19,5
review521,2179,-2,3,2017-03-17,4
review522,1054,-2,2,2017-03-16,1
review523,1351,-3,4,2017-03-16,5
review524,321,-4,1,2017-03-15,1
review525,131,-1,1,2017-03-14,1
review526,1371,-3,3,2017-03-13,1
review527,417,-1,2,2017-03-13,2
review528,160,-4,2,2017-03-10,1
review529,754,-3,3,2017-03-10,3
review530,67,-2,1,2017-03-08,1
review531,284,-3,1,2017-03-08,1
review532,194,-2,1,2017-03-07,1
review533,225,-2,3,2017-03-07,4
review534,1052,-4,3,2017-03-07,5
review535,105,-2,1,2017-03-06,1
review536,75,-1,2,2017-03-06,3
review537,1396,-4,3,2017-03-04,1
review538,191,-2,2,2017-03-03,1
review539,635,-4,2,2017-03-02,1
review540,1054,-3,2,2017-03-02,1
review541,533,-3,2,2017-03-01,3
review542,183,-1,2,2017-03-01,2
review543,43,-1,3,2017-02-28,5
review544,420,-3,2,2017-02-28,1
review545,37,-1,4,2017-02-28,5
review546,476,-2,1,2017-02-25,2
review547,539,-3,3,2017-02-25,1
review548,893,-2,3,2017-02-24,1
review549,407,-2,2,2017-02-23,1
review550,55,-3,1,2017-02-21,2
review551,260,-2,2,2017-02-20,1
review552,398,-2,3,2017-02-20,3
review553,263,-3,1,2017-02-17,1
review554,183,-1,2,2017-02-16,1
review555,35,-1,3,2017-02-16,5
review556,110,-2,1,2017-02-16,3
review557,128,-2,3,2017-02-16,5
review558,283,-2,3,2017-02-15,3
review559,305,-1,1,2017-02-13,3
review560,306,-1,3,2017-02-13,5
review561,790,-4,3,2017-02-13,4
review562,34,-1,1,2017-02-09,2
review563,688,-2,2,2017-02-09,2
review564,6622,-4,3,2017-02-08,2
review565,305,-1,1,2017-02-08,2
review566,208,-2,2,2017-02-07,3
review567,88,-3,3,2017-02-07,1
review568,414,-2,3,2017-02-06,5
review569,1237,-4,2,2017-02-04,2
review570,823,-3,2,2017-02-04,3
review571,366,-3,1,2017-02-03,3
review572,252,-1,3,2017-02-03,5
review573,615,-2,3,2017-02-02,4
review574,1321,-3,3,2017-02-02,4
review575,1142,-2,3,2017-02-01,4
review576,415,-3,2,2017-01-30,1
review577,663,-3,3,2017-01-27,3
review578,304,-2,2,2017-01-27,1
review579,970,-2,3,2017-01-27,2
review580,232,-3,2,2017-01-26,1
review581,318,-3,3,2017-01-26,1
review582,3554,-4,3,2017-01-25,2
review583,174,-3,2,2017-01-25,1
review584,195,-4,2,2017-01-24,1
review585,262,-1,2,2017-01-24,5
review586,542,-1,3,2017-01-22,1
review587,677,-3,3,2017-01-20,2
review588,835,-4,3,2017-01-19,2
review589,488,-3,3,2017-01-18,2
review590,113,-3,1,2017-01-18,1
review591,337,-2,1,2017-01-18,1
review592,1564,-3,4,2017-01-17,2
review593,169,-1,1,2017-01-17,1
review594,77,-1,2,2017-01-16,5
review595,327,-1,4,2017-01-12,5
review596,1277,-3,4,2017-01-12,1
review597,338,-4,2,2017-01-12,1
review598,164,-2,1,2017-01-11,1
review599,657,-1,3,2017-01-11,5
review600,422,-2,3,2017-01-09,1
review601,969,-4,3,2017-01-07,1
review602,742,-3,3,2017-01-06,1
review603,181,-2,4,2017-01-06,4
review604,466,-4,3,2017-01-05,3
review605,351,-2,3,2017-01-04,2
review606,337,-2,2,2017-01-03,3
review607,87,-2,4,2017-01-03,5
review608,79,-1,3,2017-01-03,5
review609,1868,-2,3,2017-01-02,3
review610,351,-1,3,2017-01-02,4
review611,1526,-3,3,2017-01-01,1
review612,268,-2,3,2017-01-01,1
review613,244,-1,2,2017-01-01,5
review614,976,-3,3,2017-01-01,4
review615,64,-1,2,2017-01-01,5
review616,189,-1,1,2016-12-30,4
review617,499,-4,3,2016-12-30,1
review618,2634,-4,3,2016-12-28,2
review619,50,-1,1,2016-12-28,3
review620,727,-3,1,2016-12-26,1
review621,220,-4,3,2016-12-26,1
review622,409,-2,1,2016-12-22,1
review623,290,-1,3,2016-12-22,5
review624,954,-2,3,2016-12-18,4
review625,1279,-2,3,2016-12-17,5
review626,130,-1,1,2016-12-16,1
review627,243,-2,1,2016-12-15,1
review628,699,-2,3,2016-12-15,3
review629,441,-3,1,2016-12-15,3
review630,177,-2,3,2016-12-15,5
review631,186,-1,1,2016-12-15,4
review632,20,-1,2,2016-12-14,5
review633,141,-1,1,2016-12-13,4
review634,221,-3,3,2016-12-12,1
review635,180,-2,3,2016-12-12,1
review636,689,-3,3,2016-12-11,4
review637,459,-3,1,2016-12-10,2
review638,360,-1,2,2016-12-10,1
review639,112,-2,2,2016-12-10,4
review640,507,-4,2,2016-12-10,1
review641,4520,-4,4,2016-12-09,4
review642,273,-2,2,2016-12-09,4
review643,256,-1,3,2016-12-09,5
review644,70,-1,3,2016-12-09,5
review645,231,-1,3,2016-12-09,3
review646,575,-4,1,2016-12-09,1
review647,82,-1,2,2016-12-09,4
review648,71,-1,1,2016-12-09,1
review649,433,-2,3,2016-12-08,4
review650,145,-1,1,2016-12-07,3
review651,182,-1,1,2016-12-06,1
review652,173,-1,2,2016-12-06,1
review653,38,-1,1,2016-12-03,3
review654,227,-4,1,2016-12-03,1
review655,2282,-4,2,2016-12-03,1
review656,427,-2,3,2016-12-01,5
review657,754,-3,3,2016-12-01,3
review658,65,-1,2,2016-11-30,3
review659,76,-1,1,2016-11-28,3
review660,619,-1,3,2016-11-27,5
review661,676,-4,2,2016-11-26,1
review662,1464,-4,3,2016-11-26,2
review663,141,-1,2,2016-11-25,5
review664,1444,-3,3,2016-11-24,1
review665,76,-1,1,2016-11-23,1
review666,290,-3,2,2016-11-23,1
review667,84,-1,3,2016-11-22,4
review668,139,-1,3,2016-11-22,5
review669,1540,-3,3,2016-11-22,5
review670,460,-4,3,2016-11-22,2
review671,1362,-4,2,2016-11-21,1
review672,678,-3,3,2016-11-21,1
review673,543,-4,3,2016-11-21,1
review674,667,-2,2,2016-11-21,4
review675,72,-2,3,2016-11-20,3
review676,1422,-2,3,2016-11-20,3
review677,268,-4,1,2016-11-19,3
review678,513,-3,2,2016-11-17,1
review679,813,-2,2,2016-11-17,4
review680,1249,-2,2,2016-11-16,4
review681,147,-1,1,2016-11-16,3
review682,5074,-3,4,2016-11-16,3
review683,167,-3,1,2016-11-15,1
review684,119,-1,1,2016-11-14,3
review685,204,-1,3,2016-11-14,5
review686,1132,-3,3,2016-11-13,1
review687,51,-1,3,2016-11-12,5
review688,2190,-4,3,2016-11-12,1
review689,1212,-3,2,2016-11-11,1
review690,209,-1,2,2016-11-11,4
review691,2588,-3,3,2016-11-10,5
review692,43,-1,3,2016-11-09,5
review693,2933,-3,3,2016-11-08,1
review694,1175,-4,3,2016-11-07,1
review695,1366,-4,3,2016-11-07,2
review696,96,-1,4,2016-11-06,5
review697,664,-2,3,2016-11-06,1
review698,1174,-4,4,2016-11-05,5
review699,371,-4,1,2016-11-05,4
review700,351,-4,2,2016-11-05,1
review701,1848,-3,2,2016-11-04,2
review702,137,-1,1,2016-11-04,4
review703,928,-2,4,2016-11-04,5
review704,1699,-2,4,2016-11-04,4
review705,315,-1,1,2016-11-03,1
review706,1872,-3,3,2016-11-03,4
review707,869,-4,2,2016-11-02,1
review708,197,-4,3,2016-11-02,1
review709,1115,-2,2,2016-11-02,4
review710,198,-2,3,2016-11-02,2
review711,327,-1,3,2016-11-02,5
review712,1318,-3,3,2016-10-31,4
review713,1124,-3,3,2016-10-31,4
review714,3689,-3,4,2016-10-30,3
review715,890,-2,3,2016-10-30,3
review716,598,-3,2,2016-10-30,4
review717,732,-1,3,2016-10-30,1
review718,1899,-3,3,2016-10-29,2
review719,736,-3,2,2016-10-29,1
review720,432,-3,2,2016-10-29,1
review721,204,-2,1,2016-10-28,1
review722,468,-1,3,2016-10-26,5
review723,4052,-3,3,2016-10-25,4
review724,944,-4,4,2016-10-25,2
review725,53,-1,3,2016-10-25,5
review726,22,-1,3,2016-10-25,5
review727,1681,-2,3,2016-10-24,5
