Review,Length,Negative,Positive,Date,Stars
review78,221,-2,2,2017-10-26,4
review79,98,-2,1,2017-10-14,1
review80,102,-1,1,2017-10-11,3
review81,61,-1,1,2017-10-12,4
review82,109,-2,1,2017-11-07,5
review83,115,-1,1,2017-10-11,2
review84,120,-1,1,2017-11-03,1
review85,71,-1,1,2017-10-17,1
review86,124,-3,1,2017-10-21,3
review87,139,-2,3,2017-10-25,3
review88,101,-3,1,2017-10-17,1
review89,105,-3,3,2017-10-22,1
review90,147,-1,2,2017-10-26,2
review91,110,-3,1,2017-10-17,1
review92,244,-1,1,2017-11-03,2
review93,92,-3,1,2017-10-29,1
review94,69,-4,1,2017-10-17,3
review95,52,-4,1,2017-10-20,1
review96,80,-2,1,2017-10-13,1
review97,83,-1,1,2017-10-25,2
review98,147,-1,2,2017-11-06,2
review99,103,-1,2,2017-10-11,5
review100,43,-1,1,2017-10-13,1
review101,152,-1,1,2017-10-14,1
review102,125,-1,2,2017-10-30,1
review103,96,-1,3,2017-10-20,5
review104,40,-1,1,2017-10-21,2
review105,51,-2,1,2017-10-14,3
review106,117,-1,2,2017-10-31,2
review107,82,-1,3,2017-11-07,2
review108,39,-2,1,2017-10-28,1
review109,26,-1,1,2017-10-17,5
review110,20,-1,1,2017-10-11,1
review111,71,-1,2,2017-10-11,5
review112,89,-1,1,2017-10-11,1
review113,78,-1,1,2017-10-15,1
review114,91,-1,1,2017-10-31,1
review115,71,-1,3,2017-10-11,3
review116,77,-1,1,2017-10-12,2
review117,52,-2,1,2017-10-13,4
review118,49,-1,1,2017-10-11,1
review119,68,-1,1,2017-10-17,1
review120,44,-1,1,2017-10-22,3
review121,64,-1,3,2017-10-11,5
review122,77,-1,3,2017-10-11,4
review123,73,-2,2,2017-11-07,5
review124,62,-1,1,2017-11-03,3
review125,26,-1,1,2017-11-05,1
review126,19,-1,1,2017-10-12,4
review127,64,-1,3,2017-10-11,4
review128,53,-1,3,2017-10-13,5
review129,59,-1,2,2017-10-31,3
review130,49,-1,1,2017-10-11,5
review131,13,-1,1,2017-10-11,5
review132,96,-2,1,2017-10-11,5
review133,45,-1,1,2017-10-16,2
review134,38,-1,1,2017-10-12,5
review135,34,-1,2,2017-10-22,5
review136,38,-1,4,2017-10-11,5
review137,57,-1,1,2017-11-06,5
review138,9,-1,1,2017-10-21,5
review139,12,-1,1,2017-10-16,2
review140,18,-1,1,2017-10-12,5
review141,21,-1,1,2017-10-14,5
review142,8,-1,2,2017-11-01,5
review143,9,-1,3,2017-10-11,5
review144,14,-1,3,2017-10-22,5
review145,346,-2,1,2017-09-13,2
review146,325,-2,3,2017-08-13,5
review147,376,-2,3,2017-08-01,3
review148,348,-2,3,2017-08-15,5
review149,292,-2,1,2017-10-10,5
review150,346,-1,3,2017-08-24,3
review151,571,-2,3,2017-08-06,4
review152,347,-2,3,2017-09-14,4
review153,376,-4,3,2017-08-02,2
review154,213,-2,1,2017-09-20,2
review155,222,-3,3,2017-08-28,1
review156,219,-1,2,2017-08-29,1
review157,623,-1,3,2017-08-26,4
review158,284,-4,3,2017-08-13,1
review159,262,-1,1,2017-08-14,1
review160,286,-1,3,2017-08-02,2
review161,273,-1,1,2017-10-02,3
review162,298,-3,2,2017-08-03,1
review163,192,-2,1,2017-08-20,2
review164,405,-4,2,2017-10-02,1
review165,201,-4,3,2017-08-17,2
review166,368,-2,2,2017-08-07,3
review167,262,-2,2,2017-09-12,3
review168,131,-3,1,2017-08-18,3
review169,219,-4,3,2017-10-16,1
review170,255,-2,2,2017-09-02,1
review171,158,-3,3,2017-08-14,4
review172,145,-1,1,2017-09-25,1
review173,373,-2,3,2017-09-04,5
review174,128,-1,1,2017-10-04,1
review175,248,-2,2,2017-09-05,3
review176,227,-2,3,2017-08-18,5
review177,166,-1,1,2017-10-11,4
review178,209,-2,4,2017-08-27,2
review179,185,-2,3,2017-08-21,3
review180,292,-3,1,2017-10-03,2
review181,174,-1,3,2017-08-09,1
review182,353,-4,1,2017-08-03,2
review183,172,-2,2,2017-08-09,2
review184,229,-3,3,2017-08-06,2
review185,331,-1,3,2017-08-24,5
review186,120,-2,3,2017-10-10,1
review187,641,-2,4,2017-09-03,4
review188,153,-1,3,2017-09-15,3
review189,154,-1,2,2017-10-04,3
review190,134,-1,3,2017-08-02,3
review191,259,-4,2,2017-09-17,1
review192,198,-1,2,2017-08-04,5
review193,62,-3,1,2017-09-13,2
review194,209,-1,1,2017-09-03,3
review195,558,-3,2,2017-10-10,3
review196,158,-2,1,2017-08-23,1
review197,284,-2,2,2017-10-11,2
review198,164,-1,4,2017-08-26,2
review199,377,-2,2,2017-10-10,2
review200,165,-1,1,2017-08-09,1
review201,118,-3,1,2017-08-07,2
review202,132,-1,3,2017-08-11,4
review203,114,-1,2,2017-11-01,1
review204,152,-2,1,2017-08-01,4
review205,49,-2,1,2017-09-01,2
review206,288,-3,2,2017-09-07,1
review207,106,-1,1,2017-08-01,1
review208,82,-1,3,2017-09-02,4
review209,94,-4,2,2017-08-23,1
review210,170,-4,4,2017-09-26,1
review211,233,-1,2,2017-09-08,3
review212,162,-4,1,2017-08-24,1
review213,118,-1,1,2017-08-29,1
review214,173,-2,3,2017-08-02,4
review215,189,-1,2,2017-10-01,3
review216,185,-1,3,2017-09-14,2
review217,636,-3,3,2017-09-04,3
review218,362,-2,3,2017-08-27,5
review219,107,-1,1,2017-09-17,2
review220,115,-2,1,2017-09-26,3
review221,391,-1,3,2017-09-18,3
review222,125,-3,2,2017-10-04,2
review223,109,-1,1,2017-08-03,5
review224,304,-2,1,2017-09-07,2
review225,267,-4,1,2017-09-30,1
review226,97,-4,2,2017-09-10,2
review227,174,-1,1,2017-09-18,2
review228,228,-1,2,2017-09-05,2
review229,157,-1,3,2017-09-14,2
review230,110,-2,1,2017-08-12,2
review231,121,-1,1,2017-10-02,2
review232,170,-1,2,2017-10-07,3
review233,144,-1,1,2017-09-27,1
review234,198,-1,1,2017-09-02,4
review235,225,-2,1,2017-09-03,5
review236,218,-4,2,2017-08-01,2
review237,67,-1,1,2017-09-04,2
review238,163,-3,3,2017-09-02,3
review239,155,-2,1,2017-09-16,2
review240,67,-1,2,2017-08-07,3
review241,48,-2,1,2017-10-04,2
review242,135,-1,1,2017-08-22,1
review243,120,-1,1,2017-08-14,1
review244,129,-1,3,2017-08-01,4
review245,73,-2,1,2017-08-18,2
review246,130,-2,2,2017-09-03,5
review247,90,-1,1,2017-09-21,1
review248,56,-2,2,2017-08-16,3
review249,71,-1,1,2017-08-26,2
review250,58,-3,1,2017-09-19,1
review251,60,-1,1,2017-10-07,1
review252,63,-1,1,2017-08-04,5
review253,110,-1,3,2017-09-28,2
review254,18,-3,1,2017-10-06,1
review255,23,-2,1,2017-08-29,1
review256,124,-1,1,2017-09-17,4
review257,69,-1,2,2017-08-25,4
review258,85,-1,1,2017-09-02,2
review259,142,-1,1,2017-08-29,5
review260,64,-1,1,2017-08-16,1
review261,76,-1,1,2017-08-03,3
review262,130,-1,3,2017-08-19,3
review263,158,-1,1,2017-08-14,3
review264,93,-1,1,2017-10-06,1
review265,102,-1,2,2017-08-05,4
review266,138,-1,3,2017-09-27,1
review267,99,-2,3,2017-10-08,3
review268,85,-1,1,2017-08-08,4
review269,98,-1,1,2017-09-21,2
review270,80,-1,1,2017-08-04,4
review271,70,-3,1,2017-09-22,1
review272,95,-1,3,2017-08-04,5
review273,67,-1,1,2017-09-04,2
review274,109,-2,3,2017-09-09,1
review275,185,-1,3,2017-08-16,4
review276,45,-3,1,2017-08-17,1
review277,79,-2,1,2017-09-12,1
review278,153,-1,3,2017-08-05,3
review279,141,-1,1,2017-10-06,2
review280,305,-2,2,2017-06-30,1
review281,396,-2,3,2017-07-06,1
review282,284,-1,3,2017-07-15,4
review283,328,-1,3,2017-06-27,3
review284,297,-2,2,2017-07-10,1
review285,14,-1,1,2017-09-20,3
review286,29,-1,1,2017-08-21,4
review287,76,-1,3,2017-09-07,5
review288,22,-1,2,2017-09-18,4
review289,20,-1,1,2017-10-11,5
review290,14,-1,1,2017-08-01,4
review291,27,-1,3,2017-08-06,5
review292,10,-2,1,2017-08-13,1
review293,23,-1,1,2017-08-02,4
review294,14,-1,1,2017-09-23,5
review295,38,-1,3,2017-08-29,5
review296,37,-1,1,2017-09-28,1
review297,41,-1,1,2017-09-30,1
review298,70,-1,3,2017-09-26,5
review299,64,-1,2,2017-08-06,3
review300,13,-1,3,2017-08-19,5
review301,5,-2,1,2017-10-05,1
review302,36,-1,2,2017-08-01,5
review303,44,-1,2,2017-10-08,5
review304,283,-2,2,2017-07-25,3
review305,14,-1,1,2017-08-01,3
review306,89,-2,2,2017-08-06,5
review307,36,-1,4,2017-09-26,4
review308,40,-1,1,2017-09-30,1
review309,14,-2,1,2017-09-01,2
review310,40,-1,1,2017-08-09,1
review311,273,-1,1,2017-07-06,1
review312,34,-1,2,2017-08-26,5
review313,9,-1,1,2017-08-12,4
review314,80,-1,1,2017-08-04,4
review315,14,-1,1,2017-09-29,4
review316,29,-1,1,2017-09-20,3
review317,27,-1,1,2017-08-26,5
review318,7,-1,1,2017-10-10,1
review319,35,-1,4,2017-10-11,4
review320,103,-3,1,2017-07-05,1
review321,233,-1,1,2017-07-20,2
review322,264,-3,2,2017-07-28,1
review323,250,-1,1,2017-07-01,3
review324,89,-3,1,2017-07-07,2
review325,112,-4,2,2017-06-30,2
review326,158,-4,1,2017-06-27,1
review327,546,-3,3,2017-07-11,2
review328,128,-2,2,2017-07-04,4
review329,174,-4,3,2017-07-24,4
review330,208,-1,3,2017-07-04,3
review331,163,-1,2,2017-07-04,2
review332,733,-3,2,2017-07-07,2
review333,283,-2,3,2017-07-31,4
review334,157,-2,2,2017-07-27,2
review335,119,-1,1,2017-07-22,1
review336,202,-3,3,2017-07-10,5
review337,500,-4,2,2017-06-28,1
review338,379,-3,1,2017-07-14,1
review339,631,-3,3,2017-07-03,2
review340,236,-2,3,2017-07-04,1
review341,361,-4,1,2017-06-28,1
review342,181,-2,3,2017-07-30,4
review343,205,-3,2,2017-07-23,2
review344,70,-3,3,2017-06-27,3
review345,208,-1,3,2017-08-01,5
review346,172,-1,1,2017-07-19,2
review347,130,-2,1,2017-07-01,5
review348,520,-3,1,2017-07-24,1
review349,239,-2,3,2017-07-24,3
review350,145,-1,1,2017-07-26,2
review351,205,-4,1,2017-07-02,1
review352,167,-2,1,2017-07-05,4
review353,120,-1,1,2017-06-28,5
review354,273,-1,1,2017-07-06,1
review355,242,-3,2,2017-07-01,1
review356,286,-2,3,2017-06-27,3
review357,232,-4,3,2017-07-14,1
review358,239,-4,1,2017-07-05,1
review359,117,-3,1,2017-07-26,1
review360,124,-1,3,2017-06-29,2
review361,130,-3,1,2017-07-11,1
review362,1416,-4,3,2017-07-02,4
review363,1361,-5,3,2017-07-19,2
review364,39,-3,1,2017-06-27,1
review365,241,-3,1,2017-06-27,5
review366,142,-3,1,2017-07-04,2
review367,95,-2,1,2017-07-25,1
review368,214,-2,2,2017-07-30,2
review369,126,-1,2,2017-06-28,4
review370,86,-1,2,2017-06-27,4
review371,40,-3,1,2017-07-19,1
review372,76,-1,1,2017-07-15,2
review373,144,-1,1,2017-07-14,2
review374,184,-2,1,2017-07-14,2
review375,135,-1,2,2017-08-01,4
review376,125,-2,1,2017-07-18,4
review377,98,-2,1,2017-07-06,1
review378,241,-1,2,2017-07-30,2
review379,36,-1,1,2017-07-04,1
review380,111,-3,3,2017-07-23,3
review381,130,-1,3,2017-07-14,3
review382,97,-1,3,2017-06-28,5
review383,104,-1,1,2017-07-29,1
review384,74,-2,3,2017-07-31,5
review385,54,-1,3,2017-06-27,5
review386,134,-1,2,2017-07-25,1
review387,136,-3,1,2017-07-11,2
review388,105,-3,2,2017-06-28,4
review389,57,-2,1,2017-06-29,5
review390,120,-1,1,2017-06-28,5
review391,114,-1,3,2017-07-04,1
review392,167,-1,3,2017-07-16,5
review393,202,-2,2,2017-07-17,2
review394,24,-3,1,2017-07-08,1
review395,89,-1,3,2017-07-25,1
review396,85,-1,1,2017-07-13,2
review397,166,-2,2,2017-07-28,1
review398,132,-2,2,2017-06-27,4
review399,97,-1,1,2017-07-22,1
review400,170,-4,1,2017-06-14,3
review401,180,-2,3,2017-06-08,1
review402,153,-2,1,2017-06-18,1
review403,769,-4,3,2017-06-13,1
review404,99,-1,1,2017-08-01,2
review405,481,-4,2,2017-06-18,1
review406,4,-2,1,2017-07-15,5
review407,30,-1,1,2017-07-13,4
review408,12,-1,1,2017-07-16,1
review409,21,-1,1,2017-07-30,5
review410,7,-1,3,2017-07-13,5
review411,349,-2,2,2017-06-07,5
review412,590,-3,3,2017-06-11,1
review413,75,-1,3,2017-07-12,3
review414,242,-1,1,2017-06-12,4
review415,35,-2,3,2017-06-27,5
review416,228,-2,3,2017-06-12,2
review417,49,-1,2,2017-07-30,4
review418,34,-1,1,2017-07-04,3
review419,18,-1,3,2017-07-07,5
review420,54,-1,3,2017-06-27,5
review421,41,-1,3,2017-06-28,5
review422,536,-3,1,2017-06-18,1
review423,201,-4,1,2017-06-07,4
review424,405,-2,2,2017-06-07,1
review425,76,-1,4,2017-08-01,4
review426,31,-1,1,2017-07-24,1
review427,54,-1,1,2017-06-29,3
review428,7,-1,3,2017-06-27,4
review429,24,-3,1,2017-07-08,1
review430,17,-2,3,2017-07-20,4
review431,4,-1,1,2017-07-21,5
review432,550,-2,2,2017-06-19,1
review433,26,-1,1,2017-07-21,4
review434,35,-1,1,2017-07-24,1
review435,213,-1,2,2017-06-10,1
review436,21,-1,2,2017-06-27,5
review437,129,-2,1,2017-06-14,4
review438,513,-4,2,2017-06-10,1
review439,382,-2,2,2017-06-19,4
review440,191,-1,3,2017-06-09,1
review441,153,-2,1,2017-06-18,1
review442,313,-1,3,2017-06-13,4
review443,43,-1,1,2017-06-07,3
review444,158,-1,2,2017-06-08,2
review445,100,-1,2,2017-06-26,1
review446,769,-4,3,2017-06-13,1
review447,46,-1,1,2017-06-07,5
review448,21,-1,1,2017-06-10,3
review449,134,-1,1,2017-06-07,3
review450,180,-2,1,2017-06-18,2
review451,170,-3,1,2017-06-13,2
review452,249,-1,1,2017-06-26,1
review453,19,-1,1,2017-06-21,2
review454,41,-1,1,2017-06-22,5
review455,13,-1,2,2017-06-07,5
review456,35,-1,1,2017-06-26,1
review457,49,-1,1,2017-06-17,4
review458,24,-1,1,2017-06-20,2
review459,45,-2,4,2017-06-10,4
review460,11,-1,1,2017-06-20,4
review461,11,-1,1,2017-06-07,3
review462,28,-1,2,2017-06-25,1
review463,33,-1,1,2017-06-09,4
review464,283,-2,3,2017-06-18,5
review465,245,-1,1,2017-06-09,2
review466,204,-1,2,2017-06-20,5
review467,51,-1,3,2017-06-27,4
review468,31,-1,1,2017-06-22,3
review469,131,-2,3,2017-06-14,5
review470,74,-2,3,2017-06-14,1
review471,28,-1,1,2017-06-15,1
review472,6,-1,1,2017-06-07,3
review473,18,-1,2,2017-06-24,1
review474,36,-1,1,2017-06-11,2
review475,39,-1,2,2017-06-09,5
review476,110,-1,3,2017-06-07,5
review477,73,-1,1,2017-06-12,1
review478,243,-2,2,2017-06-14,3
review479,108,-1,3,2017-06-25,4
review480,472,-4,3,2017-05-31,1
review481,807,-1,2,2017-05-17,3
review482,329,-3,3,2017-05-24,1
review483,294,-1,2,2017-05-07,4
review484,198,-4,2,2017-06-04,1
review485,193,-3,2,2017-05-22,1
review486,19,-1,1,2017-06-21,2
review487,332,-1,1,2017-06-06,3
review488,326,-3,2,2017-05-29,1
review489,91,-2,1,2017-05-27,2
review490,710,-2,3,2017-05-01,3
review491,202,-2,1,2017-05-13,1
review492,757,-4,2,2017-06-07,1
review493,12,-1,3,2017-06-07,4
review494,376,-3,2,2017-05-29,1
review495,482,-3,3,2017-05-01,2
review496,265,-2,3,2017-05-30,2
review497,204,-2,2,2017-05-12,1
review498,208,-2,2,2017-06-12,1
review499,226,-4,2,2017-05-01,1
review500,153,-2,1,2017-05-18,2
review501,242,-3,2,2017-05-30,1
review502,617,-4,2,2017-05-29,2
review503,456,-4,3,2017-05-15,3
review504,267,-1,1,2017-05-01,2
review505,256,-1,1,2017-05-01,3
review506,192,-1,1,2017-05-06,3
review507,127,-3,1,2017-05-02,3
review508,490,-3,4,2017-05-14,2
review509,14,-3,1,2017-06-19,2
review510,230,-4,3,2017-06-06,2
review511,10,-1,1,2017-06-19,1
review512,271,-2,2,2017-05-24,1
review513,358,-2,3,2017-05-11,4
review514,215,-2,3,2017-05-29,2
review515,7,-1,3,2017-06-23,5
review516,249,-2,2,2017-05-08,2
review517,138,-3,2,2017-07-09,1
review518,174,-1,4,2017-05-29,2
review519,108,-3,2,2017-05-12,1
review520,136,-1,1,2017-06-07,5
review521,80,-1,1,2017-05-29,2
review522,117,-1,1,2017-05-01,3
review523,134,-2,3,2017-05-02,5
review524,426,-4,2,2017-06-09,1
review525,35,-1,1,2017-05-01,1
review526,187,-1,1,2017-05-14,1
review527,151,-1,1,2017-05-03,3
review528,136,-3,1,2017-05-28,2
review529,68,-1,1,2017-05-16,2
review530,82,-3,1,2017-05-21,2
review531,183,-4,1,2017-05-31,2
review532,223,-2,1,2017-05-04,2
review533,75,-3,3,2017-06-05,1
review534,143,-2,3,2017-05-16,5
review535,111,-1,1,2017-05-13,1
review536,165,-3,1,2017-05-28,1
review537,131,-1,1,2017-05-01,1
review538,176,-1,3,2017-05-23,3
review539,142,-2,1,2017-05-01,3
review540,60,-3,1,2017-05-20,1
review541,87,-3,1,2017-05-22,2
review542,91,-1,1,2017-07-10,1
review543,279,-2,3,2017-05-06,3
review544,163,-1,2,2017-05-04,2
review545,268,-2,3,2017-05-28,3
review546,114,-2,1,2017-05-29,2
review547,1678,-3,3,2017-05-11,1
review548,139,-1,3,2017-05-09,4
review549,232,-1,2,2017-05-24,1
review550,117,-3,1,2017-06-04,2
review551,80,-2,2,2017-05-05,3
review552,134,-2,1,2017-05-03,1
review553,189,-2,1,2017-05-07,1
review554,66,-1,1,2017-05-25,3
review555,162,-1,1,2017-05-18,2
review556,230,-3,1,2017-05-20,2
review557,150,-2,3,2017-06-02,5
review558,138,-3,2,2017-07-09,1
review559,107,-2,1,2017-05-01,2
review560,73,-1,2,2017-05-19,5
review561,42,-1,3,2017-05-03,3
review562,81,-1,1,2017-05-24,1
review563,193,-1,1,2017-05-03,2
review564,63,-1,3,2017-05-09,1
review565,67,-1,1,2017-05-09,1
review566,214,-1,1,2017-05-24,1
review567,62,-1,2,2017-05-11,5
review568,35,-1,1,2017-06-03,2
review569,253,-1,1,2017-04-26,5
review570,16,-1,1,2017-05-08,5
review571,24,-1,1,2017-06-08,1
review572,15,-1,1,2017-05-18,5
review573,59,-1,1,2017-06-05,1
review574,7,-1,3,2017-06-23,5
review575,42,-1,1,2017-05-22,5
review576,52,-1,3,2017-05-01,4
review577,80,-2,2,2017-05-06,3
review578,80,-1,1,2017-05-01,5
review579,40,-1,1,2017-05-31,1
review580,60,-3,1,2017-05-20,1
review581,77,-2,2,2017-06-06,1
review582,16,-1,2,2017-05-01,5
review583,23,-2,1,2017-05-14,3
review584,66,-1,2,2017-05-05,3
review585,67,-2,1,2017-05-16,5
review586,102,-1,3,2017-06-04,3
review587,161,-1,1,2017-06-01,4
review588,60,-1,1,2017-05-12,1
review589,15,-1,1,2017-05-01,4
review590,44,-4,1,2017-06-04,1
review591,132,-1,1,2017-05-31,2
review592,85,-1,1,2017-05-01,4
review593,31,-1,1,2017-05-16,1
review594,103,-1,2,2017-05-22,4
review595,67,-1,3,2017-06-07,5
review596,20,-1,3,2017-06-01,5
review597,97,-1,2,2017-05-01,4
review598,270,-3,3,2017-04-17,3
review599,47,-2,3,2017-05-28,5
review600,1274,-2,4,2017-04-05,5
review601,167,-2,1,2017-05-01,1
review602,482,-4,4,2017-05-01,2
review603,174,-2,1,2017-04-25,1
review604,151,-2,1,2017-04-22,1
review605,191,-1,1,2017-04-05,3
review606,231,-2,1,2017-04-06,2
review607,423,-3,2,2017-04-17,2
review608,203,-1,3,2017-04-21,1
review609,272,-1,3,2017-04-05,5
review610,194,-2,1,2017-04-18,1
review611,191,-3,2,2017-04-25,2
review612,113,-1,1,2017-04-10,2
review613,190,-1,3,2017-04-26,2
review614,484,-2,3,2017-04-16,2
review615,494,-3,3,2017-04-06,5
review616,214,-1,3,2017-04-07,5
review617,245,-2,3,2017-04-13,3
review618,553,-2,3,2017-04-07,1
review619,317,-3,2,2017-04-12,1
review620,254,-2,3,2017-04-18,3
review621,146,-1,1,2017-04-28,1
review622,404,-3,2,2017-04-15,2
review623,288,-1,3,2017-04-25,1
review624,180,-1,2,2017-04-09,4
review625,454,-2,3,2017-04-07,5
review626,1078,-3,3,2017-04-05,4
review627,184,-2,2,2017-04-05,4
review628,262,-1,3,2017-04-07,3
review629,110,-2,2,2017-04-20,4
review630,681,-2,3,2017-04-13,3
review631,252,-1,2,2017-04-29,3
review632,152,-4,2,2017-04-24,2
review633,164,-1,2,2017-04-19,2
review634,136,-1,1,2017-04-28,3
review635,382,-2,2,2017-04-13,1
review636,334,-2,1,2017-04-25,1
review637,151,-2,1,2017-04-22,4
review638,384,-2,1,2017-04-25,2
review639,391,-2,1,2017-04-06,4
review640,178,-1,3,2017-04-05,4
review641,103,-2,3,2017-05-01,5
review642,78,-1,3,2017-04-05,5
review643,116,-1,3,2017-04-14,5
review644,296,-3,2,2017-04-19,1
review645,113,-1,1,2017-04-10,2
review646,61,-1,1,2017-04-25,3
review647,47,-1,2,2017-04-21,1
review648,79,-1,1,2017-05-02,1
review649,111,-2,2,2017-04-05,5
review650,32,-1,3,2017-04-05,5
review651,75,-3,2,2017-04-11,2
review652,388,-2,4,2017-04-08,5
review653,113,-1,1,2017-04-10,2
review654,83,-3,1,2017-04-22,1
review655,131,-1,3,2017-04-06,2
review656,183,-1,3,2017-04-23,2
review657,99,-1,3,2017-04-09,4
review658,68,-3,1,2017-07-28,1
review659,95,-1,1,2017-04-06,5
review660,133,-1,2,2017-04-20,5
review661,74,-3,1,2017-04-21,1
review662,39,-2,1,2017-05-01,3
review663,180,-1,1,2017-04-12,2
review664,142,-1,2,2017-04-05,5
review665,149,-2,2,2017-04-11,1
review666,95,-1,3,2017-04-17,1
review667,38,-2,1,2017-04-05,5
review668,112,-2,1,2017-04-06,5
review669,311,-2,2,2017-04-08,2
review670,42,-2,1,2017-04-11,1
review671,100,-4,1,2017-05-01,3
review672,220,-3,2,2017-04-06,3
review673,109,-1,2,2017-04-06,4
review674,53,-4,1,2017-04-05,1
review675,113,-1,1,2017-04-06,5
review676,111,-1,3,2017-04-18,2
review677,193,-1,3,2017-04-24,3
review678,150,-1,2,2017-04-10,4
review679,90,-2,3,2017-04-23,4
review680,74,-2,1,2017-05-01,1
review681,25,-2,1,2017-04-08,1
review682,83,-1,2,2017-04-05,4
review683,65,-2,2,2017-04-21,1
review684,8,-1,1,2017-04-18,4
review685,17,-1,3,2017-04-10,5
review686,35,-2,1,2017-04-21,1
review687,31,-1,1,2017-04-18,1
review688,20,-1,3,2017-04-05,5
review689,79,-1,1,2017-04-25,4
review690,67,-1,3,2017-04-05,4
review691,93,-1,3,2017-04-05,5
review692,37,-1,2,2017-04-06,5
review693,84,-1,3,2017-04-07,3
review694,26,-1,1,2017-04-29,1
review695,10,-1,3,2017-04-06,5
review696,36,-1,1,2017-04-11,4
review697,89,-2,1,2017-04-09,4
review698,62,-1,3,2017-04-05,5
review699,68,-1,1,2017-04-25,2
review700,46,-1,3,2017-04-05,5
review701,69,-1,2,2017-05-01,4
review702,13,-1,1,2017-04-17,3
review703,91,-1,2,2017-05-01,4
review704,43,-1,1,2017-04-05,5
review705,8,-1,2,2017-04-05,5
review706,43,-1,1,2017-04-16,5
review707,103,-1,2,2017-04-23,1
review708,16,-2,3,2017-04-05,5
review709,12,-1,2,2017-04-06,5
review710,57,-1,1,2017-04-28,4
review711,38,-2,1,2017-04-05,5
review712,23,-1,1,2017-04-29,2
review713,86,-1,3,2017-04-26,5
review714,95,-1,2,2017-04-28,3
review715,102,-1,1,2017-04-11,2
review716,45,-2,3,2017-04-05,5
review717,32,-1,1,2017-04-19,2
review718,88,-1,2,2017-04-26,3
review719,20,-1,1,2017-04-25,5
review720,251,-2,3,2017-03-20,4
review721,645,-3,2,2017-02-17,1
review722,215,-4,2,2017-03-18,2
review723,8,-1,1,2017-04-18,4
review724,287,-1,3,2017-03-14,2
review725,230,-2,1,2017-02-11,2
review726,553,-3,3,2017-02-01,3
review727,277,-2,2,2017-03-19,5
review728,454,-2,3,2017-03-05,3
review729,383,-3,2,2017-04-02,1
review730,206,-1,3,2017-01-30,4
review731,727,-2,3,2017-02-17,4
review732,208,-3,1,2017-03-24,1
review733,361,-1,2,2017-03-24,3
